Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
{Body_Twist_nmf=1} , {Verb_Dom_gc=1},5%,44%,0.108397457,1.257597,143,1.161829,0.24528771,0.116260163,0.00,1.075188,0.9997708
"{Body_Twist_nmf=1,Body_latral_nmf=1} ", {Verb_Dom_gc=1},5%,44%,0.108397457,1.257597,143,1.161829,0.24528771,0.116260163,0.00,1.075188,0.9997708
"{Body_LEAN_nmf=1,Eyegaze_up_nmf=1,Eyegaze_sr_nmf=1} ", {Verb_Dom_gc=1},2%,54%,0.027768484,1.544845,45,1.417654,0.15250558,0.041398344,0.00,1.1538462,0.9997682
"{Body_forward_nmf=1,Head_TILT_nmf=1,head_latral_nmf=1} ", {CA_gc=1},2%,53%,0.029441285,1.530583,47,1.397384,0.15513664,0.043357934,0.00,1.1463415,0.9997681
"{Body_latral_nmf=1,Eyebrows_Furrowed_nmf=1} ", {Verb_Dom_gc=1},5%,44%,0.112746738,1.25136,148,1.157295,0.24891956,0.119547658,0.00,1.0724638,0.9997653
"{Body_Twist_nmf=1,Body_LEAN_nmf=1} ", {Verb_Dom_gc=1},1%,60%,0.017397123,1.698669,31,1.607163,0.13273097,0.028971963,0.00,1.1923077,0.9997638
"{Body_Twist_nmf=1,Body_LEAN_nmf=1,Body_latral_nmf=1} ", {Verb_Dom_gc=1},1%,60%,0.017397123,1.698669,31,1.607163,0.13273097,0.028971963,0.00,1.1923077,0.9997638
"{Eyebrows_Furrowed_nmf=1,Head_TURN_nmf=1} ", {Verb_Dom_gc=1},5%,43%,0.12579458,1.235237,163,1.145735,0.25954098,0.129160063,0.00,1.0723684,0.9997575
"{Eyebrows_Furrowed_nmf=1,Head_TURN_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},5%,43%,0.12579458,1.235237,163,1.145735,0.25954098,0.129160063,0.00,1.0723684,0.9997575
"{Body_LEAN_nmf=1,Eyegaze_camera_nmf=1,Head_TILT_nmf=1} ", {Noun_Dom_gc=1},2%,40%,0.053864169,1.463268,64,1.20889,0.17700642,0.070407041,0.00,1.122807,0.9997524
"{Body_forward_nmf=1,Eyebrows_Furrowed_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},1%,56%,0.024088324,1.582989,40,1.460355,0.14554792,0.037002775,0.00,1.1428571,0.9997403
"{Eyegaze_camera_nmf=1,Head_PUSH_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},0%,78%,0.006022081,2.216185,14,2.920709,0.10188354,0.013295347,0.00,1.2727273,0.99974
"{Eyegaze_dn_nmf=1,Head_TURN_nmf=1} ", {CA_gc=1},6%,42%,0.144195383,1.216789,183,1.131469,0.27294196,0.141750581,0.00,1.0639535,0.9997397
"{Eyegaze_dn_nmf=1,Head_TURN_nmf=1,head_latral_nmf=1} ", {CA_gc=1},6%,42%,0.144195383,1.216789,183,1.131469,0.27294196,0.141750581,0.00,1.0639535,0.9997397
"{Body_latral_nmf=1,Eyebrows_Furrowed_nmf=1,Head_TURN_nmf=1} ", {Verb_Dom_gc=1},3%,47%,0.06390097,1.34264,90,1.227405,0.20106574,0.07826087,0.00,1.097561,0.9997314
"{EyeAp_SQ_nmf=1,Head_TURN_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},1%,60%,0.016058883,1.721501,29,1.639696,0.12923782,0.027153558,0.00,1.16,0.9997282
"{Body_latral_nmf=1,Eyegaze_up_nmf=1,Head_TURN_nmf=1} ", {Verb_Dom_gc=1},2%,51%,0.038808966,1.449254,59,1.320867,0.1691357,0.053345389,0.00,1.1132075,0.9997266
"{Eyegaze_sr_nmf=1,Head_TILT_nmf=1} ", {Verb_Dom_gc=1},4%,46%,0.080628973,1.300547,110,1.194047,0.21877436,0.093220339,0.00,1.0891089,0.9997253
"{Body_forward_nmf=1,EyeAp_SQ_nmf=1,Eyebrows_Furrowed_nmf=1} ", {CA_gc=1},1%,56%,0.022750084,1.601461,38,1.475722,0.14268785,0.035414725,0.00,1.1515152,0.999725
"{EyeAp_blink_nmf=1,Eyebrows_Furrowed_nmf=1,Eyegaze_sr_nmf=1} ", {CA_gc=1},1%,56%,0.022750084,1.601461,38,1.475722,0.14268785,0.035414725,0.00,1.1515152,0.999725
"{Body_forward_nmf=1,Eyegaze_sr_nmf=1,Head_PUSH_nmf=1} ", {CA_gc=1},1%,61%,0.014720642,1.758542,27,1.685081,0.12603619,0.025471698,0.00,1.173913,0.9997231
"{Body_latral_nmf=1,EyeAp_SQ_nmf=1,Eyegaze_sl_nmf=1} ", {Verb_Dom_gc=1},2%,51%,0.036467046,1.463902,56,1.334831,0.16561018,0.050816697,0.00,1.12,0.999721
"{EyeAp_WD_nmf=1,Head_PUSH_nmf=1} ", {Verb_Dom_gc=1},1%,56%,0.023419204,1.587512,39,1.465589,0.14392222,0.036111111,0.00,1.1470588,0.9997141
"{Body_latral_nmf=1,Eyegaze_dn_nmf=1,Eyegaze_sr_nmf=1} ", {Verb_Dom_gc=1},3%,47%,0.06155905,1.347261,87,1.231181,0.19802617,0.07591623,0.00,1.1012658,0.9997054
"{Body_LEAN_nmf=1,Eyegaze_dn_nmf=1,head_latral_nmf=1} ", {CA_gc=1},5%,44%,0.112077618,1.248963,146,1.153984,0.24699508,0.118506494,0.00,1.0735294,0.9997049
"{EyeAp_WD_nmf=1,Eyebrows_Raised_nmf=1,Eyegaze_sr_nmf=1} ", {CA_gc=1},1%,56%,0.022080964,1.606569,37,1.481709,0.14102224,0.034514925,0.00,1.15625,0.9996967
"{Body_latral_nmf=1,Eyegaze_camera_nmf=1,Head_TILT_nmf=1} ", {CA_gc=0},3%,80%,0.037136166,1.231544,89,1.760592,0.19149485,0.045223577,0.00,1.0722892,0.999694
"{Cheeks_nmf=1,Eyegaze_up_nmf=1} ", {Verb_Dom_gc=1},1%,75%,0.006691201,2.137035,15,2.596186,0.10355916,0.014231499,0.00,1.25,0.9996925
"{Body_Shoulder_nmf=1,Body_latral_nmf=1} ", {CA_gc=1},1%,73%,0.007360321,2.084198,16,2.387198,0.10562494,0.015252622,0.00,1.2307692,0.9996807
"{Body_Twist_nmf=1,Head_PUSH_nmf=1} ", {CA_gc=1},1%,73%,0.007360321,2.084198,16,2.387198,0.10562494,0.015252622,0.00,1.2307692,0.9996807
"{Body_Twist_nmf=1,Body_latral_nmf=1,Head_PUSH_nmf=1} ", {CA_gc=1},1%,73%,0.007360321,2.084198,16,2.387198,0.10562494,0.015252622,0.00,1.2307692,0.9996807
"{Body_LEAN_nmf=1,EyeAp_CLOSED_nmf=1,Eyebrows_Furrowed_nmf=1} ", {CA_gc=1},0%,85%,0.004349281,2.424884,11,4.23185,0.09446672,0.010526316,0.00,1.2222222,0.9996719
"{Body_forward_nmf=1,Body_latral_nmf=1,Eyegaze_dn_nmf=1} ", {CA_gc=1},1%,58%,0.017731683,1.676206,31,1.568448,0.13185045,0.029107981,0.00,1.1481481,0.9996611
"{Body_latral_nmf=1,Head_TILT_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},3%,47%,0.065908331,1.330675,92,1.217735,0.20237971,0.079722704,0.00,1.0952381,0.9996604
"{EyeAp_WD_nmf=1,Eyegaze_up_nmf=1,Head_TURN_nmf=1} ", {CA_gc=1},1%,64%,0.012044162,1.83091,23,1.802918,0.11869555,0.021780303,0.00,1.2105263,0.9996598
"{EyeAp_WD_nmf=1,Eyebrows_Furrowed_nmf=1,head_forward_nmf=1} ", {CA_gc=1},1%,71%,0.008029441,2.029922,17,2.232185,0.1074487,0.016190476,0.00,1.2142857,0.9996571
"{EyeAp_SQ_nmf=1,Eyegaze_camera_nmf=1,Eyegaze_dn_nmf=1} ", {Verb_Dom_gc=1},1%,63%,0.013382402,1.780863,25,1.730791,0.12204564,0.023496241,0.00,1.1904762,0.999656
"{Body_LEAN_nmf=1,head_forward_nmf=1,head_latral_nmf=1} ", {CA_gc=1},2%,50%,0.038474406,1.445346,58,1.31353,0.16746996,0.052727273,0.00,1.1153846,0.999655
"{Body_latral_nmf=1,EyeAp_WD_nmf=1,Eyegaze_sl_nmf=1} ", {Verb_Dom_gc=1},1%,56%,0.022080964,1.59738,37,1.47714,0.14061835,0.03432282,0.00,1.15625,0.9996542
"{Eyegaze_dn_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},2%,51%,0.035128806,1.465396,54,1.336272,0.16270892,0.049090909,0.00,1.125,0.9996537
"{Body_forward_nmf=1,Body_latral_nmf=1,Eyebrows_Furrowed_nmf=1} ", {CA_gc=1},1%,69%,0.008698561,1.983996,18,2.115925,0.10930592,0.017126546,0.00,1.2,0.9996424
"{head_back_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},1%,63%,0.012713282,1.799609,24,1.761698,0.12020754,0.022577611,0.00,1.2,0.9996398
"{EyeAp_SQ_nmf=1,Eyegaze_sr_nmf=1,Eyegaze_sl_nmf=1} ", {CA_gc=1},1%,68%,0.009367681,1.944631,19,2.025501,0.11118147,0.018060837,0.00,1.1875,0.9996354
"{Body_latral_nmf=1,Eyegaze_dn_nmf=1,Head_PUSH_nmf=1} ", {CA_gc=1},1%,59%,0.017062563,1.685748,30,1.581131,0.13007505,0.028195489,0.00,1.1538462,0.9996318
"{EyeAp_SQ_nmf=1,Eyegaze_camera_nmf=1,Head_TILT_nmf=1} ", {CA_gc=0},2%,82%,0.029441285,1.256704,72,1.919204,0.17398818,0.036697248,0.00,1.0746269,0.99963
"{Cheeks_nmf=1,Eyegaze_dn_nmf=1,Head_TILT_nmf=1} ", {Verb_Dom_gc=1},1%,71%,0.008029441,2.018311,17,2.225302,0.10714097,0.016098485,0.00,1.2142857,0.999629
"{Body_forward_nmf=1,Eyegaze_up_nmf=1,Head_TILT_nmf=1} ", {Verb_Dom_gc=1},1%,71%,0.008029441,2.018311,17,2.225302,0.10714097,0.016098485,0.00,1.2142857,0.999629
"{Body_Twist_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},3%,46%,0.075276012,1.304383,103,1.197012,0.21201092,0.087959009,0.00,1.0842105,0.9996203
"{Body_Twist_nmf=1,Body_latral_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},3%,46%,0.075276012,1.304383,103,1.197012,0.21201092,0.087959009,0.00,1.0842105,0.9996203
"{Eyegaze_sr_nmf=1,Head_TILT_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},1%,56%,0.021411843,1.602776,36,1.483535,0.13893919,0.033426184,0.00,1.1612903,0.9996202
"{Eyegaze_camera_nmf=1,Head_TILT_nmf=1,head_forward_nmf=1} ", {CA_gc=0},3%,80%,0.036801606,1.228777,88,1.744731,0.19020193,0.044715447,0.00,1.060241,0.9996167
"{Body_latral_nmf=1,Cheeks_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},1%,65%,0.011375042,1.843717,22,1.838965,0.11649183,0.020735156,0.00,1.1578947,0.9996136
"{Body_LEAN_nmf=1,Eyegaze_up_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},1%,65%,0.011375042,1.843717,22,1.838965,0.11649183,0.020735156,0.00,1.1578947,0.9996136
"{Cheeks_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},1%,69%,0.008698561,1.972648,18,2.109401,0.10899287,0.017029328,0.00,1.2,0.999612
"{EyeAp_SQ_nmf=1,Eyegaze_up_nmf=1,head_latral_nmf=1} ", {CA_gc=1},1%,54%,0.026095684,1.543108,42,1.410617,0.14725154,0.03892493,0.00,1.1351351,0.9996053
"{Eyegaze_sl_nmf=1,Head_TURN_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},1%,66%,0.010705922,1.869906,21,1.888135,0.11461899,0.019811321,0.00,1.1666667,0.9996052
"{Eyegaze_up_nmf=1,Head_PUSH_nmf=1} ", {Verb_Dom_gc=1},1%,67%,0.010036802,1.899587,20,1.94714,0.11274093,0.018885741,0.00,1.1764706,0.9996013
"{Eyebrows_Furrowed_nmf=1,Eyegaze_sl_nmf=1,Head_TURN_nmf=1} ", {CA_gc=1},3%,47%,0.056540649,1.356578,80,1.236271,0.19054804,0.070671378,0.00,1.0958904,0.9995973
"{Body_LEAN_nmf=1,Head_TURN_nmf=1,head_forward_nmf=1} ", {CA_gc=1},2%,53%,0.028437605,1.517173,45,1.383489,0.15113355,0.041551247,0.00,1.125,0.9995918
"{Eyegaze_camera_nmf=1,head_back_nmf=1} ", {Noun_Dom_gc=1},2%,41%,0.040481766,1.521089,50,1.241251,0.15951418,0.056625142,0.00,1.1363636,0.9995901
"{Body_latral_nmf=1,Eyegaze_up_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},1%,59%,0.017062563,1.676106,30,1.576256,0.12970252,0.028037383,0.00,1.1538462,0.9995874
"{Eyebrows_Raised_nmf=1,head_back_nmf=1} ", {CA_gc=0},3%,80%,0.035463366,1.231675,85,1.761347,0.18715204,0.043213015,0.00,1.0625,0.9995838
"{Body_Twist_nmf=1,EyeAp_SQ_nmf=1,Head_TURN_nmf=1} ", {Verb_Dom_gc=1},1%,56%,0.020742723,1.608521,35,1.490403,0.13724118,0.032527881,0.00,1.1290323,0.9995831
"{Body_forward_nmf=1,Eyebrows_Furrowed_nmf=1,Eyegaze_dn_nmf=1} ", {Verb_Dom_gc=1},2%,53%,0.029106725,1.506569,46,1.377245,0.15226864,0.042201835,0.00,1.1219512,0.999575
"{Eyegaze_sr_nmf=1,Eyegaze_sl_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},2%,52%,0.031448645,1.485315,49,1.355786,0.15604304,0.044789762,0.00,1.1136364,0.9995688
"{Body_LEAN_nmf=1,EyeAp_SQ_nmf=1,Eyegaze_up_nmf=1} ", {CA_gc=1},1%,54%,0.025426564,1.546008,41,1.413717,0.14562465,0.038033395,0.00,1.1388889,0.9995613
"{EyeAp_WD_nmf=1,Eyebrows_Raised_nmf=1,Eyegaze_sl_nmf=1} ", {CA_gc=1},1%,54%,0.025426564,1.546008,41,1.413717,0.14562465,0.038033395,0.00,1.1388889,0.9995613
"{Eyegaze_up_nmf=1,Eyegaze_sr_nmf=1} ", {Verb_Dom_gc=1},2%,49%,0.044161927,1.403104,65,1.278718,0.17467818,0.058243728,0.00,1.1016949,0.9995586
"{Eyegaze_nd_nmf=1,head_latral_nmf=1} ", {CA_gc=1},0%,80%,0.005018401,2.292617,12,3.255269,0.09593862,0.011472275,0.00,1.2,0.9995504
"{Body_latral_nmf=1,Eyegaze_dn_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},2%,48%,0.051522248,1.369183,74,1.249415,0.18411264,0.06554473,0.00,1.0882353,0.9995377
"{Eyebrows_Raised_nmf=1,Head_TILT_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},2%,49%,0.045834727,1.393493,67,1.270277,0.17673671,0.059874888,0.00,1.0983607,0.9995374
"{EyeAp_SQ_nmf=1,Eyegaze_up_nmf=1} ", {Verb_Dom_gc=1},2%,50%,0.041820007,1.413293,62,1.287791,0.17121781,0.055755396,0.00,1.1071429,0.9995334
"{Body_Twist_nmf=1,Head_TILT_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},1%,55%,0.023084644,1.569224,38,1.444652,0.14124442,0.035185185,0.00,1.1515152,0.9995324
"{EyeAp_WD_nmf=1,Eyebrows_Raised_nmf=1,Head_PUSH_nmf=1} ", {CA_gc=1},1%,60%,0.014386082,1.732792,26,1.646783,0.12277133,0.024528302,0.00,1.1818182,0.9994999
"{Head_TURN_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},1%,57%,0.019404483,1.621199,33,1.505788,0.13378647,0.030726257,0.00,1.137931,0.9994993
"{Head_TURN_nmf=1,head_back_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},1%,57%,0.019404483,1.621199,33,1.505788,0.13378647,0.030726257,0.00,1.137931,0.9994993
"{Body_LEAN_nmf=1,Eyegaze_Inter_nmf=1,Head_TILT_nmf=1} ", {Verb_Dom_gc=1},1%,57%,0.019404483,1.621199,33,1.505788,0.13378647,0.030726257,0.00,1.137931,0.9994993
"{EyeAp_SQ_nmf=1,Eyegaze_up_nmf=1,Eyegaze_sl_nmf=1} ", {CA_gc=1},1%,55%,0.021746403,1.587197,36,1.459259,0.13826227,0.03358209,0.00,1.125,0.9994981
"{Body_LEAN_nmf=1,Head_TILT_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},4%,44%,0.095349615,1.259726,126,1.163385,0.23044133,0.104304636,0.00,1.0677966,0.9994841
"{Body_Twist_nmf=1,Eyebrows_Furrowed_nmf=1,Eyegaze_dn_nmf=1} ", {CA_gc=1},1%,57%,0.018066243,1.645165,31,1.528561,0.1306239,0.029080675,0.00,1.1481481,0.9994659
"{Body_latral_nmf=1,EyeAp_SQ_nmf=1,Eyegaze_up_nmf=1} ", {CA_gc=1},1%,54%,0.024088324,1.552293,39,1.420481,0.14231681,0.036245353,0.00,1.1142857,0.9994587
"{Eyegaze_dn_nmf=1,Eyegaze_up_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},0%,90%,0.003345601,2.564442,9,6.490465,0.08787286,0.008571429,0.00,1.2857143,0.9994582
"{EyeAp_WD_nmf=1,head_back_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},0%,90%,0.003345601,2.564442,9,6.490465,0.08787286,0.008571429,0.00,1.2857143,0.9994582
"{Body_latral_nmf=1,Eyegaze_dn_nmf=1} ", {Verb_Dom_gc=1},6%,42%,0.144195383,1.203219,182,1.12345,0.27067305,0.140215716,0.00,1.0520231,0.9994559
"{Body_back_nmf=1,EyeAp_CLOSED_nmf=1} ", {CA_gc=1},0%,76%,0.005687521,2.191473,13,2.766979,0.09762853,0.012416428,0.00,1.1818182,0.9994499
"{Body_LEAN_nmf=1,Body_back_nmf=1,EyeAp_CLOSED_nmf=1} ", {CA_gc=1},0%,76%,0.005687521,2.191473,13,2.766979,0.09762853,0.012416428,0.00,1.1818182,0.9994499
"{Body_latral_nmf=1,Eyegaze_sl_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},5%,44%,0.108397457,1.240008,141,1.149132,0.24185711,0.114448052,0.00,1.0601504,0.9994497
"{Body_latral_nmf=1,Eyegaze_up_nmf=1,head_latral_nmf=1} ", {CA_gc=1},2%,49%,0.045500167,1.390742,66,1.264905,0.17523963,0.059299191,0.00,1.1,0.9994429
"{Body_LEAN_nmf=1,EyeAp_SQ_nmf=1,EyeAp_blink_nmf=1} ", {Verb_Dom_gc=1},1%,54%,0.024757444,1.540206,40,1.412631,0.14356758,0.036934441,0.00,1.1111111,0.9994426
"{Body_latral_nmf=1,Eyebrows_Furrowed_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},4%,45%,0.077617932,1.28959,105,1.18566,0.21284211,0.089285714,0.00,1.0714286,0.9994392
"{Eyegaze_up_nmf=1,head_latral_nmf=1} ", {CA_gc=1},3%,46%,0.071261291,1.30507,97,1.19547,0.20579735,0.083692839,0.00,1.0777778,0.9994374
"{Body_forward_nmf=1,Eyegaze_sl_nmf=1,head_latral_nmf=1} ", {CA_gc=1},1%,53%,0.026430244,1.523575,42,1.390088,0.1463166,0.038888889,0.00,1.1351351,0.9994358
"{Body_LEAN_nmf=1,EyeAp_SQ_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},1%,55%,0.021746403,1.578118,36,1.454759,0.13786629,0.033395176,0.00,1.125,0.999431
"{Body_forward_nmf=1,EyeAp_SQ_nmf=1} ", {CA_gc=1},2%,49%,0.041485447,1.409775,61,1.281439,0.16961991,0.055153707,0.00,1.0892857,0.9994254
"{Body_LEAN_nmf=1,Body_forward_nmf=1,EyeAp_SQ_nmf=1} ", {CA_gc=1},2%,49%,0.041485447,1.409775,61,1.281439,0.16961991,0.055153707,0.00,1.0892857,0.9994254
"{EyeAp_SQ_nmf=1,Eyebrows_Raised_nmf=1,Head_TILT_nmf=1} ", {Verb_Dom_gc=1},1%,53%,0.027099364,1.512634,43,1.383494,0.14751569,0.039558418,0.00,1.1315789,0.9994173
"{Body_Twist_nmf=1,Body_LEAN_nmf=1} ", {CA_gc=1},1%,58%,0.017397123,1.65333,30,1.538855,0.12881826,0.028169014,0.00,1.1538462,0.9994156
"{Body_Twist_nmf=1,Body_LEAN_nmf=1,Body_latral_nmf=1} ", {CA_gc=1},1%,58%,0.017397123,1.65333,30,1.538855,0.12881826,0.028169014,0.00,1.1538462,0.9994156
"{Body_forward_nmf=1,Eyegaze_up_nmf=1,head_back_nmf=1} ", {Verb_Dom_gc=1},0%,76%,0.005687521,2.178938,13,2.758448,0.09734892,0.012345679,0.00,1.1818182,0.9994135
"{Head_PUSH_nmf=1,head_back_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},0%,76%,0.005687521,2.178938,13,2.758448,0.09734892,0.012345679,0.00,1.1818182,0.9994135
"{EyeAp_SQ_nmf=1,Eyebrows_Raised_nmf=1,Eyegaze_Inter_nmf=1} ", {CA_gc=0},1%,89%,0.012713282,1.37429,34,3.314988,0.12503042,0.017435897,0.00,1.0967742,0.9994089
"{Body_LEAN_nmf=1,EyeAp_SQ_nmf=1,head_latral_nmf=1} ", {CA_gc=1},3%,45%,0.077283372,1.290218,104,1.1842,0.21187767,0.088888889,0.00,1.0721649,0.9994064
"{Body_forward_nmf=1,Head_TURN_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},1%,57%,0.018066243,1.635755,31,1.523848,0.1302498,0.02891791,0.00,1.1481481,0.9994015
"{Body_LEAN_nmf=1,Eyegaze_up_nmf=1,head_latral_nmf=1} ", {Verb_Dom_gc=1},2%,49%,0.046169287,1.383395,67,1.261527,0.1760952,0.059821429,0.00,1.0983607,0.9994012
"{EyeAp_SQ_nmf=1,Eyebrows_Furrowed_nmf=1,head_latral_nmf=1} ", {WHQ_Dom_gc=1},0%,4%,0.075945132,3.901452,8,1.027167,0.10218689,0.032520325,0.00,1.3333333,0.9993886
"{Eyegaze_Inter_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},2%,49%,0.042154567,1.402076,62,1.27781,0.17053702,0.055705301,0.00,1.0877193,0.999388
"{Body_LEAN_nmf=1,Eyebrows_Raised_nmf=1,Head_TURN_nmf=1} ", {CA_gc=1},2%,47%,0.052191368,1.359405,74,1.23859,0.18345403,0.065777778,0.00,1.0882353,0.9993842
"{Body_latral_nmf=1,EyeAp_SQ_nmf=1,Eyegaze_up_nmf=1} ", {Verb_Dom_gc=1},1%,54%,0.024088324,1.543414,39,1.416101,0.14190922,0.036044362,0.00,1.1142857,0.9993827
"{Body_back_nmf=1,Eyegaze_sr_nmf=1,Head_PUSH_nmf=1} ", {CA_gc=1},0%,100%,0.00234192,2.865772,7,        NA,0.08192319,0.006711409,0.00,1.4,0.9993783
"{Eyegaze_dn_nmf=1,Eyegaze_sr_nmf=1,head_latral_nmf=1} ", {CA_gc=1},4%,45%,0.081632653,1.280201,109,1.17672,0.21606749,0.092529711,0.00,1.0686275,0.9993756
"{Body_forward_nmf=1,EyeAp_blink_nmf=1,Eyebrows_Raised_nmf=1} ", {Noun_Dom_gc=0},1%,95%,0.012713282,1.300728,36,5.161593,0.12516459,0.01652134,0.00,1.0588235,0.9993743
"{Body_Twist_nmf=1,Body_LEAN_nmf=1,Head_TURN_nmf=1} ", {Verb_Dom_gc=1},1%,62%,0.013047842,1.753465,24,1.687521,0.11865641,0.022556391,0.00,1.1428571,0.9993712
"{Head_TILT_nmf=1,Head_PUSH_nmf=1} ", {CA_gc=1},1%,58%,0.016728003,1.662148,29,1.550128,0.12699039,0.027255639,0.00,1.16,0.9993616
"{Body_latral_nmf=1,Eyegaze_dn_nmf=1,Head_TILT_nmf=1} ", {Verb_Dom_gc=1},3%,46%,0.06189361,1.324577,86,1.212865,0.19522024,0.074912892,0.00,1.075,0.9993592
"{Body_latral_nmf=1,Eyebrows_Furrowed_nmf=1,Eyegaze_sr_nmf=1} ", {Verb_Dom_gc=1},2%,50%,0.039812646,1.412718,59,1.287276,0.16699012,0.053201082,0.00,1.0925926,0.9993529
"{Body_forward_nmf=1,Eyebrows_Raised_nmf=1,Eyegaze_dh_nmf=1} ", {Verb_Dom_gc=1},0%,100%,0.00234192,2.84938,7,        NA,0.08168857,0.006673022,0.00,1.4,0.9993527
"{Cheeks_nmf=1,EyeAp_SQ_nmf=1,Eyegaze_up_nmf=1} ", {Verb_Dom_gc=1},0%,100%,0.00234192,2.84938,7,        NA,0.08168857,0.006673022,0.00,1.4,0.9993527
"{Cheeks_nmf=1,EyeAp_blink_nmf=1,Eyegaze_dn_nmf=1} ", {Verb_Dom_gc=1},0%,100%,0.00234192,2.84938,7,        NA,0.08168857,0.006673022,0.00,1.4,0.9993527
"{Body_LEAN_nmf=1,Body_Shoulder_nmf=1,Eyebrows_Furrowed_nmf=1} ", {Verb_Dom_gc=1},0%,100%,0.00234192,2.84938,7,        NA,0.08168857,0.006673022,0.00,1.4,0.9993527
"{Body_LEAN_nmf=1,Head_TILT_nmf=1,head_forward_nmf=1} ", {Verb_Dom_gc=1},5%,43%,0.108732017,1.236193,141,1.146414,0.24148474,0.114355231,0.00,1.0601504,0.9993523
"{Body_LEAN_nmf=1,Eyegaze_up_nmf=1,Eyegaze_sl_nmf=1} ", {Verb_Dom_gc=1},2%,51%,0.033456005,1.453184,51,1.324585,0.15746442,0.046448087,0.00,1.1086957,0.9993485
"{Body_LEAN_nmf=1,EyeAp_WD_nmf=1,Head_PUSH_nmf=1} ", {Verb_Dom_gc=1},1%,58%,0.017397123,1.643873,30,1.53411,0.12844933,0.028011204,0.00,1.1538462,0.999347
"{Eyegaze_sr_nmf=1,Eyegaze_sl_nmf=1,Head_TURN_nmf=1} ", {Verb_Dom_gc=1},2%,52%,0.031114085,1.470648,48,1.341363,0.15367811,0.043875686,0.00,1.1162791,0.9993385
"{Body_forward_nmf=1,Eyebrows_Furrowed_nmf=1} ", {Verb_Dom_gc=1},2%,49%,0.045500167,1.382788,66,1.261005,0.17473775,0.058981233,0.00,1.0819672,0.9993326
"{Body_LEAN_nmf=1,Body_forward_nmf=1,Eyebrows_Furrowed_nmf=1} ", {Verb_Dom_gc=1},2%,49%,0.045500167,1.382788,66,1.261005,0.17473775,0.058981233,0.00,1.0819672,0.9993326
"{Eyegaze_sr_nmf=1,Eyegaze_sl_nmf=1,head_forward_nmf=1} ", {CA_gc=1},1%,64%,0.011040482,1.823673,21,1.790398,0.11319316,0.019905213,0.00,1.1666667,0.9993309
"{Cheeks_nmf=1,Eyegaze_sl_nmf=1,Head_TILT_nmf=1} ", {Verb_Dom_gc=1},0%,74%,0.006356641,2.099543,14,2.466377,0.09916616,0.013282732,0.00,1.1666667,0.9993302
"{Eyebrows_Furrowed_nmf=1,Eyegaze_dn_nmf=1} ", {Verb_Dom_gc=1},5%,43%,0.115757779,1.227045,149,1.13995,0.2473207,0.119582665,0.00,1.0567376,0.9993279
"{Body_LEAN_nmf=1,Head_PUSH_nmf=1,head_back_nmf=1} ", {Noun_Dom_gc=0},2%,92%,0.016728003,1.263151,46,3.395785,0.13942595,0.021091243,0.00,1.0697674,0.999315
"{EyeAp_WD_nmf=1,head_forward_nmf=1,head_latral_nmf=1} ", {CA_gc=1},1%,65%,0.010371362,1.848885,20,1.834788,0.11122617,0.018975332,0.00,1.1764706,0.999305
"{Head_TILT_nmf=1,Head_PUSH_nmf=1,head_forward_nmf=1} ", {CA_gc=1},1%,58%,0.016058883,1.6717,28,1.562529,0.12513974,0.026340546,0.00,1.12,0.9993039
