"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine","jaccard","Fisher","hlift","hconf"
"{Body_back_nmf=1,head_latral_nmf=1} "," {Noun_Dom_gc=1}","0.010036802","0.34090909","0.029441285"," 1.254898","  30","  1.105063","0.11222818","0.034482759"," 8.879955e-02","0.8823529","0.9112005"
"{Body_back_nmf=1,Eyegaze_sr_nmf=1} "," {Verb_Dom_gc=1}","0.008698561","0.46428571","0.018735363"," 1.322927","  26","  1.211553","0.10727329","0.024096386"," 5.109046e-02","0.9285714","0.9489095"
"{Body_back_nmf=1,Eyebrows_Furrowed_nmf=1} "," {CA_gc=1}","0.009702242","0.56862745","0.017062563"," 1.629557","  29","  1.509261","0.12573922","0.027230047"," 9.945706e-04","1.1153846","0.9990054"
"{Body_back_nmf=1,Eyebrows_Furrowed_nmf=1} "," {Verb_Dom_gc=1}","0.007360321","0.43137255","0.017062563"," 1.229144","  22","  1.141427","0.09511518","0.020408163"," 1.435685e-01","0.8461538","0.8564315"
"{Body_back_nmf=1,head_forward_nmf=1} "," {Verb_Dom_gc=1}","0.005687521","0.50000000","0.011375042"," 1.424690","  17","  1.298093","0.09001642","0.015947467"," 5.167234e-02","0.8947368","0.9483277"
"{Body_back_nmf=1,Body_latral_nmf=1} "," {CA_gc=1}","0.004683841","0.53846154","0.008698561"," 1.543108","  14","  1.410617","0.08501571","0.013270142"," 3.611801e-02","0.9333333","0.9638820"
"{Body_back_nmf=1,head_latral_nmf=1} "," {CA_gc=1}","0.013047842","0.44318182","0.029441285"," 1.270058","  39","  1.169240","0.12873040","0.035714286"," 4.001523e-02","0.9512195","0.9599848"
"{Body_back_nmf=1,Body_latral_nmf=1} "," {Verb_Dom_gc=1}","0.005687521","0.65384615","0.008698561"," 1.863056","  17","  1.875023","0.10293771","0.016068053"," 1.528811e-03","1.1333333","0.9984712"
"{Body_back_nmf=1,Eyegaze_dn_nmf=1} "," {Verb_Dom_gc=1}","0.014051522","0.47727273","0.029441285"," 1.359932","  42","  1.241654","0.13823570","0.038356164"," 8.932475e-03","1.0243902","0.9910675"
"{Body_back_nmf=1,Head_TILT_nmf=1} "," {Verb_Dom_gc=1}","0.013716962","0.43617021","0.031448645"," 1.242815","  41","  1.151139","0.13056663","0.037205082"," 5.105548e-02","0.9318182","0.9489445"
