Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{NMF_Eyebrows=1,NMF_Eyegaze=0,NMF_Head=0} ", {NMF_EyeAp=0},0.00100368,0.5,0.00200736,1.22802,3,1.185681,0.03510754,0.002459016,0.47,0.6,0.5294641
"{NMF_CA=1,NMF_Head=0,Non_Lex=1} ", {NMF_EyeAp=0},0.00100368,0.5,0.00200736,1.22802,3,1.185681,0.03510754,0.002459016,0.47,0.6,0.5294641
"{NMF_Cheeks=1,NMF_EyeAp=0,Fully_Lex=1} ", {NMF_CA=1},0.00100368,0.42857143,0.00234192,1.228188,3,1.139344,0.03510994,0.00286533,0.47,0.6,0.5346676
"{NMF_EyeAp=0,NMF_Eyegaze=0,NMF_Head=0} ", {NMF_CA=1},0.00100368,0.42857143,0.00234192,1.228188,3,1.139344,0.03510994,0.00286533,0.47,0.6,0.5346676
"{NMF_Eyebrows=0,NMF_Head=0,Non_Lex=1} ", {NMF_CA=1},0.00100368,0.42857143,0.00234192,1.228188,3,1.139344,0.03510994,0.00286533,0.47,0.6,0.5346676
"{NMF_Eyebrows=1,NMF_Head=0,Non_Lex=1} ", {NMF_CA=1},0.00100368,0.42857143,0.00234192,1.228188,3,1.139344,0.03510994,0.00286533,0.47,0.6,0.5346676
"{NMF_Cheeks=1,NMF_Eyebrows=1,Non_Lex=1} ", {NMF_EyeAp=1},0.00100368,0.75,0.00133824,1.265096,3,1.628638,0.03563358,0.001692047,0.46,0.75,0.5371974
"{NMF_Body=1,NMF_Cheeks=1,Non_Lex=1} ", {NMF_EyeAp=1},0.00100368,0.75,0.00133824,1.265096,3,1.628638,0.03563358,0.001692047,0.46,0.75,0.5371974
"{NMF_EyeAp=0,NMF_Eyebrows=1,NMF_Head=0} ", {Non_Lex=1},0.00100368,0.05084746,0.019739043,1.206215,3,1.009159,0.03479445,0.016483516,0.46,0.4285714,0.5432646
"{NMF_Body=0,NMF_Cheeks=1,Fully_Lex=0} ", {NMF_Eyebrows=0},0.00100368,0.6,0.0016728,1.261181,3,1.310639,0.0355784,0.002106742,0.45,0.6,0.5454383
"{NMF_EyeAp=0,NMF_Eyegaze=0,NMF_Head=0} ", {NMF_Eyebrows=0},0.00133824,0.57142857,0.00234192,1.201125,4,1.223263,0.04009232,0.002807018,0.45,0.6666667,0.5529874
"{NMF_CA=1,NMF_Eyegaze=0,Fully_Lex=0} ", {NMF_Head=0},0.00100368,0.15789474,0.006356641,1.245244,3,1.036927,0.03535288,0.007594937,0.44,0.5,0.5599361
"{NMF_Body=1,NMF_Eyegaze=0,Partly_Lex=0} ", {NMF_Head=0},0.00100368,0.15789474,0.006356641,1.245244,3,1.036927,0.03535288,0.007594937,0.44,0.5,0.5599361
"{NMF_Body=0,NMF_Cheeks=1,Fully_Lex=0} ", {NMF_CA=0},0.00133824,0.8,0.0016728,1.228777,4,1.744731,0.04055119,0.002054443,0.43,0.8,0.5696848
"{NMF_Body=1,NMF_EyeAp=0,NMF_Eyegaze=0} ", {NMF_CA=0},0.00133824,0.8,0.0016728,1.228777,4,1.744731,0.04055119,0.002054443,0.43,0.8,0.5696848
"{NMF_Cheeks=0,NMF_Head=1,Non_Lex=1} ", {NMF_Eyegaze=0},0.00133824,0.03738318,0.035797926,1.201487,4,1.006513,0.04009836,0.020408163,0.43,0.5,0.5715499
"{NMF_CA=1,NMF_Eyegaze=0} ", {NMF_Head=0},0.00133824,0.15384615,0.008698561,1.213314,4,1.031966,0.04029524,0.009975062,0.42,0.5,0.5765949
"{NMF_Body=0,NMF_Eyebrows=0,Non_Lex=1} ", {NMF_Head=0},0.00133824,0.15384615,0.008698561,1.213314,4,1.031966,0.04029524,0.009975062,0.42,0.5,0.5765949
"{NMF_Body=0,NMF_Eyebrows=1,Non_Lex=1} ", {NMF_Head=0},0.00133824,0.15384615,0.008698561,1.213314,4,1.031966,0.04029524,0.009975062,0.42,0.5,0.5765949
"{NMF_Body=1,NMF_EyeAp=0,NMF_Eyegaze=0} ", {Partly_Lex=1},0.00100368,0.6,0.0016728,1.318676,3,1.362496,0.03638034,0.002202643,0.42,0.6,0.583973
"{NMF_EyeAp=0,NMF_Eyegaze=0,NMF_Head=0} ", {Fully_Lex=1},0.00133824,0.57142857,0.00234192,1.252199,4,1.26854,0.04093585,0.002926116,0.41,0.6666667,0.5948754
"{NMF_Eyebrows=1,NMF_Eyegaze=0,Partly_Lex=0} ", {NMF_Head=0},0.00100368,0.16666667,0.006022081,1.314424,3,1.047842,0.03632164,0.007614213,0.40,0.5,0.5956888
"{NMF_Body=1,NMF_Eyegaze=0,NMF_Head=0} ", {Partly_Lex=1},0.00133824,0.57142857,0.00234192,1.255882,4,1.271663,0.040996,0.002934703,0.40,0.6666667,0.597737
"{NMF_CA=1,NMF_Cheeks=0,NMF_Eyegaze=0} ", {NMF_Head=0},0.00133824,0.16,0.008364001,1.261847,4,1.039526,0.04109324,0.01,0.39,0.5714286,0.6068374
"{NMF_CA=0,NMF_Eyebrows=0,Non_Lex=1} ", {NMF_Head=0},0.00133824,0.16,0.008364001,1.261847,4,1.039526,0.04109324,0.01,0.39,0.5714286,0.6068374
"{NMF_EyeAp=0,NMF_Eyebrows=0,NMF_Head=0} ", {NMF_Eyegaze=0},0.00133824,0.03921569,0.034125125,1.260384,4,1.008432,0.04106941,0.020942408,0.39,0.5,0.6072488
"{NMF_Cheeks=1,Non_Lex=1} ", {NMF_Body=1},0.00133824,0.8,0.0016728,1.269888,4,1.850117,0.04122397,0.002123142,0.39,0.8,0.6095186
"{NMF_CA=1,NMF_Cheeks=1,Non_Lex=1} ", {NMF_Body=1},0.00133824,0.8,0.0016728,1.269888,4,1.850117,0.04122397,0.002123142,0.39,0.8,0.6095186
"{NMF_Cheeks=1,Fully_Lex=0,Non_Lex=1} ", {NMF_Body=1},0.00133824,0.8,0.0016728,1.269888,4,1.850117,0.04122397,0.002123142,0.39,0.8,0.6095186
"{NMF_Cheeks=1,Partly_Lex=0,Non_Lex=1} ", {NMF_Body=1},0.00133824,0.8,0.0016728,1.269888,4,1.850117,0.04122397,0.002123142,0.39,0.8,0.6095186
"{NMF_Cheeks=1,NMF_Head=1,Non_Lex=1} ", {NMF_Body=1},0.00133824,0.8,0.0016728,1.269888,4,1.850117,0.04122397,0.002123142,0.39,0.8,0.6095186
"{NMF_Cheeks=1,NMF_Eyegaze=1,Non_Lex=1} ", {NMF_Body=1},0.00133824,0.8,0.0016728,1.269888,4,1.850117,0.04122397,0.002123142,0.39,0.8,0.6095186
"{NMF_Cheeks=1,Partly_Lex=0,Fully_Lex=0} ", {NMF_Eyebrows=1},0.00133824,0.66666667,0.00200736,1.271644,4,1.427233,0.04125246,0.002549395,0.39,0.6666667,0.6098656
"{NMF_Body=0,NMF_Cheeks=1,NMF_EyeAp=1} ", {NMF_CA=1},0.00133824,0.44444444,0.00301104,1.273676,4,1.171897,0.04128541,0.003816794,0.39,0.5714286,0.6116231
"{NMF_Cheeks=1,NMF_EyeAp=0,Partly_Lex=0} ", {NMF_CA=1},0.00133824,0.44444444,0.00301104,1.273676,4,1.171897,0.04128541,0.003816794,0.39,0.5714286,0.6116231
"{NMF_EyeAp=0,NMF_Head=0,Partly_Lex=0} ", {NMF_Eyegaze=0},0.00133824,0.03960396,0.033790565,1.272863,4,1.00884,0.04127222,0.021052632,0.39,0.5,0.6144286
"{NMF_Body=0,NMF_CA=0,NMF_Cheeks=1} ", {NMF_EyeAp=0},0.0016728,0.5,0.003345601,1.22802,5,1.185681,0.04532363,0.004091653,0.38,0.625,0.6151865
"{NMF_Body=0,NMF_CA=1,NMF_Eyegaze=0} ", {NMF_EyeAp=0},0.0016728,0.5,0.003345601,1.22802,5,1.185681,0.04532363,0.004091653,0.38,0.625,0.6151865
"{NMF_CA=0,Partly_Lex=1,Fully_Lex=1} ", {NMF_EyeAp=0},0.0016728,0.5,0.003345601,1.22802,5,1.185681,0.04532363,0.004091653,0.38,0.625,0.6151865
"{NMF_EyeAp=0,NMF_Head=0,Fully_Lex=0} ", {NMF_Eyegaze=0},0.00100368,0.04225352,0.023753764,1.358019,3,1.011631,0.03691906,0.01863354,0.38,0.5,0.6188276
"{NMF_CA=1,NMF_Eyegaze=0,NMF_Head=0} ", {Fully_Lex=0},0.00100368,0.75,0.00133824,1.379538,3,1.82536,0.03721042,0.001845018,0.38,0.75,0.6194279
"{NMF_CA=1,NMF_Eyegaze=0,Partly_Lex=1} ", {NMF_Head=0},0.00100368,0.17647059,0.005687521,1.391743,3,1.060316,0.03737465,0.007633588,0.37,0.5,0.6320738
"{NMF_Eyebrows=1,NMF_Eyegaze=0,Partly_Lex=1} ", {NMF_Head=0},0.00100368,0.17647059,0.005687521,1.391743,3,1.060316,0.03737465,0.007633588,0.37,0.5,0.6320738
"{NMF_Eyebrows=1,Non_Lex=1} ", {NMF_Eyegaze=0},0.00100368,0.04347826,0.023084644,1.397382,3,1.012926,0.03745029,0.018867925,0.36,0.5,0.636021
"{NMF_Eyebrows=1,Fully_Lex=0,Non_Lex=1} ", {NMF_Eyegaze=0},0.00100368,0.04347826,0.023084644,1.397382,3,1.012926,0.03745029,0.018867925,0.36,0.5,0.636021
"{NMF_Eyebrows=1,Partly_Lex=0,Non_Lex=1} ", {NMF_Eyegaze=0},0.00100368,0.04347826,0.023084644,1.397382,3,1.012926,0.03745029,0.018867925,0.36,0.5,0.636021
"{NMF_CA=1,NMF_Eyegaze=0,Non_Lex=0} ", {NMF_Head=0},0.00133824,0.16666667,0.008029441,1.314424,4,1.047842,0.04194061,0.010025063,0.36,0.5714286,0.6373057
"{NMF_Eyegaze=0,NMF_Head=1} ", {Non_Lex=1},0.00133824,0.05555556,0.024088324,1.317901,4,1.014189,0.04199605,0.020618557,0.36,0.5714286,0.639255
"{NMF_Body=0,NMF_CA=1,Fully_Lex=1} ", {NMF_Cheeks=1},0.00133824,0.03571429,0.037470726,1.317901,4,1.008934,0.04199605,0.021164021,0.36,0.5714286,0.6392578
"{NMF_Body=0,NMF_EyeAp=1,Non_Lex=1} ", {NMF_Head=0},0.0016728,0.16129032,0.010371362,1.272023,5,1.041125,0.04612852,0.012345679,0.36,0.5555556,0.6438327
"{NMF_Head=0,Non_Lex=1} ", {NMF_CA=1},0.00200736,0.42857143,0.004683841,1.228188,6,1.139344,0.04965295,0.005708849,0.36,0.6666667,0.6439151
"{NMF_Head=0,Fully_Lex=0,Non_Lex=1} ", {NMF_CA=1},0.00200736,0.42857143,0.004683841,1.228188,6,1.139344,0.04965295,0.005708849,0.36,0.6666667,0.6439151
"{NMF_Head=0,Partly_Lex=0,Non_Lex=1} ", {NMF_CA=1},0.00200736,0.42857143,0.004683841,1.228188,6,1.139344,0.04965295,0.005708849,0.36,0.6666667,0.6439151
"{NMF_Eyegaze=1,NMF_Head=0,Non_Lex=1} ", {NMF_CA=1},0.00200736,0.42857143,0.004683841,1.228188,6,1.139344,0.04965295,0.005708849,0.36,0.6666667,0.6439151
"{NMF_Cheeks=0,NMF_Head=0,Non_Lex=1} ", {NMF_CA=1},0.00200736,0.42857143,0.004683841,1.228188,6,1.139344,0.04965295,0.005708849,0.36,0.6666667,0.6439151
"{NMF_Eyebrows=1,NMF_Head=0,Partly_Lex=1} ", {NMF_Eyegaze=0},0.00100368,0.04411765,0.022750084,1.417932,3,1.013604,0.03772466,0.018987342,0.36,0.5,0.6446441
"{NMF_Cheeks=0,NMF_Eyegaze=0,NMF_Head=1} ", {Non_Lex=1},0.00133824,0.05633803,0.023753764,1.336463,4,1.01503,0.04229077,0.020725389,0.35,0.5714286,0.6490212
"{NMF_EyeAp=0,NMF_Head=0,Fully_Lex=0} ", {Non_Lex=1},0.00133824,0.05633803,0.023753764,1.336463,4,1.01503,0.04229077,0.020725389,0.35,0.5714286,0.6490212
"{NMF_Eyegaze=0,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_Cheeks=1,NMF_EyeAp=1,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_Body=1,NMF_Cheeks=1,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_Eyegaze=0,Fully_Lex=0,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_Eyegaze=0,Partly_Lex=0,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_EyeAp=1,NMF_Eyegaze=0,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_Eyegaze=0,NMF_Head=1,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_Cheeks=0,NMF_Eyegaze=0,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_EyeAp=0,NMF_Head=0,Non_Lex=1} ", {NMF_Eyebrows=1},0.00100368,0.75,0.00133824,1.4306,3,1.902978,0.03789281,0.001913265,0.35,0.75,0.6503759
"{NMF_Body=0,NMF_CA=1,Partly_Lex=0} ", {NMF_Cheeks=1},0.0016728,0.03496503,0.047842088,1.290253,5,1.008151,0.04645789,0.02283105,0.35,0.5555556,0.6543334
"{NMF_EyeAp=1,NMF_Eyegaze=0} ", {Non_Lex=1},0.00133824,0.05714286,0.023419204,1.355556,4,1.015897,0.04259177,0.020833333,0.34,0.5714286,0.6587828
"{NMF_CA=0,NMF_Head=0,Non_Lex=1} ", {NMF_Body=0},0.00133824,0.5,0.00267648,1.351266,4,1.259953,0.04252433,0.003603604,0.34,0.6666667,0.662687
"{NMF_Body=0,Non_Lex=1} ", {NMF_Head=0},0.00267648,0.15384615,0.017397123,1.213314,8,1.031966,0.05698607,0.01891253,0.34,0.6153846,0.6642123
"{NMF_Body=0,Fully_Lex=0,Non_Lex=1} ", {NMF_Head=0},0.00267648,0.15384615,0.017397123,1.213314,8,1.031966,0.05698607,0.01891253,0.34,0.6153846,0.6642123
"{NMF_Body=0,Partly_Lex=0,Non_Lex=1} ", {NMF_Head=0},0.00267648,0.15384615,0.017397123,1.213314,8,1.031966,0.05698607,0.01891253,0.34,0.6153846,0.6642123
"{NMF_Cheeks=1,NMF_EyeAp=1,Partly_Lex=0} ", {NMF_Body=0},0.00267648,0.44444444,0.006022081,1.201125,8,1.133958,0.0566991,0.007168459,0.33,0.6666667,0.6654043
"{NMF_Cheeks=0,NMF_EyeAp=1,NMF_Eyegaze=0} ", {Non_Lex=1},0.00133824,0.05797101,0.023084644,1.375201,4,1.01679,0.0428993,0.020942408,0.33,0.5714286,0.6685335
"{NMF_Body=1,NMF_Eyegaze=0,Partly_Lex=0} ", {NMF_CA=1},0.00267648,0.42105263,0.006356641,1.206641,8,1.124548,0.05682913,0.007590133,0.33,0.6666667,0.669559
"{NMF_Body=0,NMF_Cheeks=1,Fully_Lex=0} ", {NMF_EyeAp=0},0.00100368,0.6,0.0016728,1.473624,3,1.482101,0.03845838,0.002461034,0.33,0.6,0.6702248
"{NMF_Cheeks=0,NMF_Eyebrows=1,Non_Lex=1} ", {NMF_Eyegaze=0},0.00100368,0.04615385,0.021746403,1.483375,3,1.015767,0.03858541,0.019354839,0.33,0.5,0.6705718
"{NMF_Body=0,NMF_Cheeks=1,Partly_Lex=0} ", {NMF_CA=1},0.0016728,0.45454545,0.003680161,1.302624,5,1.193599,0.04668007,0.004766444,0.33,0.625,0.6712869
"{NMF_EyeAp=0,NMF_Eyegaze=0,Fully_Lex=0} ", {NMF_CA=1},0.0016728,0.45454545,0.003680161,1.302624,5,1.193599,0.04668007,0.004766444,0.33,0.625,0.6712869
"{NMF_Body=0,NMF_CA=1,NMF_Eyebrows=0} ", {NMF_Eyegaze=0},0.00133824,0.04301075,0.031114085,1.382356,4,1.012431,0.04301075,0.021978022,0.33,0.5714286,0.6719664
"{NMF_CA=0,Partly_Lex=0,Fully_Lex=0} ", {NMF_Eyegaze=0},0.00234192,0.03888889,0.06022081,1.249881,7,1.008089,0.05410287,0.026315789,0.33,0.6363636,0.6734285
"{NMF_Cheeks=1,Non_Lex=1} ", {NMF_EyeAp=1},0.00133824,0.8,0.0016728,1.349436,4,2.035798,0.04249552,0.002256063,0.32,0.8,0.6754788
"{NMF_CA=1,NMF_Cheeks=1,Non_Lex=1} ", {NMF_EyeAp=1},0.00133824,0.8,0.0016728,1.349436,4,2.035798,0.04249552,0.002256063,0.32,0.8,0.6754788
"{NMF_Cheeks=1,Fully_Lex=0,Non_Lex=1} ", {NMF_EyeAp=1},0.00133824,0.8,0.0016728,1.349436,4,2.035798,0.04249552,0.002256063,0.32,0.8,0.6754788
"{NMF_Cheeks=1,Partly_Lex=0,Non_Lex=1} ", {NMF_EyeAp=1},0.00133824,0.8,0.0016728,1.349436,4,2.035798,0.04249552,0.002256063,0.32,0.8,0.6754788
"{NMF_Cheeks=1,NMF_Head=1,Non_Lex=1} ", {NMF_EyeAp=1},0.00133824,0.8,0.0016728,1.349436,4,2.035798,0.04249552,0.002256063,0.32,0.8,0.6754788
"{NMF_Cheeks=1,NMF_Eyegaze=1,Non_Lex=1} ", {NMF_EyeAp=1},0.00133824,0.8,0.0016728,1.349436,4,2.035798,0.04249552,0.002256063,0.32,0.8,0.6754788
"{NMF_Body=0,NMF_CA=1,NMF_Cheeks=1} ", {NMF_EyeAp=1},0.00133824,0.8,0.0016728,1.349436,4,2.035798,0.04249552,0.002256063,0.32,0.8,0.6754788
"{NMF_Body=0,NMF_Cheeks=1,NMF_EyeAp=0} ", {NMF_CA=0},0.0016728,0.83333333,0.00200736,1.279976,5,2.093677,0.0462725,0.002568053,0.32,0.8333333,0.6791759
"{NMF_Eyebrows=1,NMF_Eyegaze=0,NMF_Head=0} ", {NMF_CA=0},0.0016728,0.83333333,0.00200736,1.279976,5,2.093677,0.0462725,0.002568053,0.32,0.8333333,0.6791759
"{NMF_Body=0,NMF_CA=0,NMF_Cheeks=1} ", {NMF_Eyebrows=0},0.00200736,0.6,0.003345601,1.261181,6,1.310639,0.05031546,0.004207574,0.32,0.75,0.6813898
"{NMF_EyeAp=0,NMF_Eyegaze=0,Partly_Lex=1} ", {NMF_Eyebrows=0},0.00200736,0.6,0.003345601,1.261181,6,1.310639,0.05031546,0.004207574,0.32,0.75,0.6813898
"{NMF_Eyegaze=0,Partly_Lex=0,Fully_Lex=0} ", {NMF_Eyebrows=0},0.00200736,0.6,0.003345601,1.261181,6,1.310639,0.05031546,0.004207574,0.32,0.75,0.6813898
"{NMF_EyeAp=1,NMF_Head=0,Non_Lex=1} ", {NMF_Eyebrows=0},0.00200736,0.6,0.003345601,1.261181,6,1.310639,0.05031546,0.004207574,0.32,0.75,0.6813898
"{NMF_Body=0,NMF_Cheeks=0,Non_Lex=1} ", {NMF_Head=0},0.00267648,0.15686275,0.017062563,1.237105,8,1.035658,0.05754205,0.018957346,0.32,0.6666667,0.6841995
"{NMF_CA=1,NMF_EyeAp=1,Fully_Lex=1} ", {NMF_Eyegaze=0},0.00200736,0.04054054,0.049514888,1.302964,6,1.009825,0.05114214,0.025531915,0.31,0.6,0.6879746
"{NMF_CA=1,NMF_EyeAp=1,Partly_Lex=0} ", {NMF_Eyegaze=0},0.00267648,0.03883495,0.068919371,1.248147,8,1.008033,0.05779828,0.027491409,0.31,0.6153846,0.690706
"{NMF_Body=0,NMF_EyeAp=0,Fully_Lex=0} ", {NMF_Eyegaze=0},0.00267648,0.03883495,0.068919371,1.248147,8,1.008033,0.05779828,0.027491409,0.31,0.6153846,0.690706
"{NMF_Body=1,NMF_Cheeks=1,Partly_Lex=0} ", {NMF_CA=1},0.00234192,0.4375,0.005352961,1.253775,7,1.157429,0.0541871,0.006653992,0.31,0.7,0.6917447
"{NMF_Body=0,NMF_CA=1,Non_Lex=0} ", {NMF_Eyegaze=0},0.003345601,0.03773585,0.088658414,1.212822,10,1.006881,0.06369944,0.028735632,0.31,0.6666667,0.6922212
"{NMF_EyeAp=0,NMF_Head=0,Fully_Lex=1} ", {NMF_Eyegaze=0},0.00133824,0.04444444,0.030110405,1.428435,4,1.01395,0.04372172,0.022346369,0.31,0.5714286,0.6934259
"{NMF_CA=1,NMF_Eyebrows=1,NMF_Head=0} ", {Non_Lex=1},0.00100368,0.06521739,0.015389762,1.547101,3,1.024672,0.03940552,0.017751479,0.31,0.5,0.6937806
"{NMF_Body=1,NMF_Eyegaze=0,NMF_Head=0} ", {Fully_Lex=0},0.0016728,0.71428571,0.00234192,1.313846,5,1.59719,0.04688072,0.003073141,0.30,0.7142857,0.6960196
"{NMF_Eyebrows=1,NMF_Head=1,Non_Lex=1} ", {NMF_Eyegaze=0},0.00100368,0.0483871,0.020742723,1.555151,3,1.018151,0.0395079,0.019736842,0.30,0.5,0.6964996
"{NMF_Body=1,NMF_Cheeks=1} ", {Non_Lex=1},0.00133824,0.06060606,0.022080964,1.43771,4,1.019642,0.04386345,0.021276596,0.30,0.5714286,0.6976557
"{NMF_EyeAp=1,Non_Lex=1} ", {NMF_Eyegaze=0},0.00133824,0.04494382,0.029775845,1.444485,4,1.014481,0.04396666,0.02247191,0.30,0.5714286,0.700544
"{NMF_EyeAp=1,Fully_Lex=0,Non_Lex=1} ", {NMF_Eyegaze=0},0.00133824,0.04494382,0.029775845,1.444485,4,1.014481,0.04396666,0.02247191,0.30,0.5714286,0.700544
"{NMF_EyeAp=1,Partly_Lex=0,Non_Lex=1} ", {NMF_Eyegaze=0},0.00133824,0.04494382,0.029775845,1.444485,4,1.014481,0.04396666,0.02247191,0.30,0.5714286,0.700544
"{NMF_Body=0,NMF_Cheeks=1,NMF_EyeAp=0} ", {NMF_Eyebrows=0},0.00133824,0.66666667,0.00200736,1.401313,4,1.572767,0.04330465,0.002808989,0.30,0.6666667,0.7007422
"{NMF_CA=1,NMF_EyeAp=0,NMF_Eyegaze=0} ", {NMF_Eyebrows=0},0.00133824,0.66666667,0.00200736,1.401313,4,1.572767,0.04330465,0.002808989,0.30,0.6666667,0.7007422
"{NMF_Body=1,NMF_CA=0,NMF_Head=0} ", {NMF_Eyegaze=0},0.0016728,0.04273504,0.039143526,1.373495,5,1.01214,0.04793311,0.024390244,0.30,0.625,0.7013844
"{NMF_Body=0,NMF_Eyegaze=1,Non_Lex=1} ", {NMF_Head=0},0.00267648,0.16,0.016728003,1.261847,8,1.039526,0.05811462,0.019002375,0.30,0.6666667,0.7039356
"{NMF_Eyebrows=1,NMF_Eyegaze=0,Fully_Lex=1} ", {NMF_Head=0},0.00100368,0.2,0.005018401,1.577309,3,1.091502,0.03978836,0.007672634,0.29,0.6,0.7056445
"{NMF_EyeAp=1,NMF_Head=0,Non_Lex=1} ", {NMF_Body=0},0.0016728,0.5,0.003345601,1.351266,5,1.259953,0.04754364,0.00450045,0.29,0.7142857,0.7062807
"{NMF_CA=0,Partly_Lex=1,Fully_Lex=1} ", {NMF_Body=0},0.0016728,0.5,0.003345601,1.351266,5,1.259953,0.04754364,0.00450045,0.29,0.7142857,0.7062807
"{NMF_Body=1,NMF_Cheeks=1,NMF_Head=1} ", {Non_Lex=1},0.00133824,0.06153846,0.021746403,1.459829,4,1.020655,0.04419957,0.021390374,0.29,0.5714286,0.7072971
"{NMF_Body=1,NMF_Cheeks=1,NMF_Eyegaze=1} ", {Non_Lex=1},0.00133824,0.06153846,0.021746403,1.459829,4,1.020655,0.04419957,0.021390374,0.29,0.5714286,0.7072971
"{NMF_Body=0,NMF_Head=0,Non_Lex=1} ", {NMF_CA=1},0.00133824,0.5,0.00267648,1.432886,4,1.302108,0.04378979,0.003820439,0.29,0.6666667,0.7088547
"{NMF_Body=1,NMF_EyeAp=1,NMF_Head=0} ", {Non_Lex=1},0.0016728,0.05882353,0.028437605,1.395425,5,1.017711,0.04831425,0.024271845,0.29,0.625,0.7127336
"{NMF_EyeAp=0,NMF_Head=0,Partly_Lex=1} ", {NMF_Eyegaze=0},0.00100368,0.05,0.020073603,1.606989,3,1.01988,0.04016097,0.02,0.29,0.6,0.713725
"{NMF_Body=0,NMF_EyeAp=0,Partly_Lex=1} ", {NMF_Eyegaze=0},0.00234192,0.04069767,0.057544329,1.308015,7,1.00999,0.05534678,0.027131783,0.29,0.6363636,0.714033
"{NMF_Body=1,NMF_EyeAp=0,NMF_Eyebrows=1} ", {NMF_Cheeks=1},0.003345601,0.03355705,0.099698896,1.238296,10,1.006682,0.06436494,0.027100271,0.28,0.6666667,0.7154085
"{NMF_Cheeks=1,Partly_Lex=0,Fully_Lex=0} ", {NMF_Body=1},0.0016728,0.83333333,0.00200736,1.3228,5,2.220141,0.04704021,0.002653928,0.28,0.8333333,0.7174454
"{NMF_Cheeks=1,NMF_Eyebrows=0,Fully_Lex=1} ", {NMF_EyeAp=0},0.0016728,0.55555556,0.00301104,1.364466,5,1.333891,0.0477753,0.004095004,0.28,0.7142857,0.7185584
"{NMF_Eyebrows=0,NMF_Head=0,Partly_Lex=0} ", {Non_Lex=1},0.00234192,0.05555556,0.042154567,1.317901,7,1.014189,0.05555556,0.028571429,0.28,0.6363636,0.7202133
"{NMF_Body=0,NMF_Cheeks=1,Partly_Lex=0} ", {NMF_EyeAp=1},0.00267648,0.72727273,0.003680161,1.22676,8,1.492918,0.05730095,0.004507042,0.28,0.8,0.7208039
"{NMF_Eyegaze=0,NMF_Head=0,Fully_Lex=0} ", {NMF_EyeAp=1},0.00267648,0.72727273,0.003680161,1.22676,8,1.492918,0.05730095,0.004507042,0.28,0.8,0.7208039
"{NMF_Eyebrows=1,NMF_Eyegaze=0} ", {NMF_Head=0},0.00200736,0.17142857,0.011709602,1.351979,6,1.053864,0.05209519,0.014705882,0.28,0.6666667,0.7211959
"{NMF_Cheeks=0,NMF_Eyebrows=1,NMF_Eyegaze=0} ", {NMF_Head=0},0.00200736,0.17142857,0.011709602,1.351979,6,1.053864,0.05209519,0.014705882,0.28,0.6666667,0.7211959
"{NMF_Body=1,NMF_EyeAp=1,NMF_Eyegaze=0} ", {NMF_Head=0},0.00200736,0.17142857,0.011709602,1.351979,6,1.053864,0.05209519,0.014705882,0.28,0.6666667,0.7211959
"{NMF_EyeAp=0,NMF_Eyebrows=1,NMF_Head=0} ", {NMF_Eyegaze=0},0.00100368,0.05084746,0.019739043,1.634226,3,1.020791,0.04049988,0.020134228,0.28,0.6,0.7223055
"{NMF_Body=0,NMF_Cheeks=1,Partly_Lex=1} ", {NMF_Eyebrows=0},0.00100368,0.75,0.00133824,1.576477,3,2.097022,0.03977786,0.002108222,0.28,0.75,0.7231099
"{NMF_CA=1,NMF_Eyegaze=0,NMF_Head=0} ", {NMF_Eyebrows=0},0.00100368,0.75,0.00133824,1.576477,3,2.097022,0.03977786,0.002108222,0.28,0.75,0.7231099
"{NMF_CA=1,NMF_Cheeks=1,Partly_Lex=0} ", {Fully_Lex=1},0.00234192,0.58333333,0.004014721,1.278287,7,1.304784,0.05471422,0.005113221,0.28,0.7777778,0.7248221
"{NMF_Body=0,NMF_CA=0,NMF_Cheeks=1} ", {Fully_Lex=1},0.00200736,0.6,0.003345601,1.314809,6,1.35915,0.05137408,0.004385965,0.27,0.75,0.7251128
