"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine"
"{NMF_Eyegaze=1,Adj=0} "," {Pro=0}",0.819337571094011,0.899706098457017,0.910672465707595,0.994534588863914,2449,0.950702024639796,0.822640241854216
"{Adj=0,Pro=0} "," {Gesture=0}",0.812980930076949,0.963521015067407,0.843760455001673,0.994119542297715,2430,0.843760455001673,0.812980930076949
"{Pro=0,Gesture=0} "," {Adj=0}",0.812980930076949,0.930321592649311,0.873870859819338,0.990641695913356,2430,0.873870859819338,0.812980930076949
"{Adj=0,Gesture=0} "," {Pro=0}",0.812980930076949,0.895027624309392,0.908330545332887,0.989363006309458,2430,0.908330545332887,0.812980930076949
"{Adj=0,Pro=0} "," {NMF_Cheeks=0}",0.82067581130813,0.972640761300555,0.843760455001673,0.999732887045172,2453,0.990501403697616,0.823983876385623
"{NMF_Cheeks=0,Pro=0} "," {Adj=0}",0.82067581130813,0.933764750666159,0.878889260622282,0.994308101083416,2453,0.919297962260088,0.822878228782288
"{NMF_Cheeks=0,Adj=0} "," {Pro=0}",0.82067581130813,0.897220190197513,0.91468718634995,0.99178666734481,2453,0.927707644518632,0.82177554438861
"{Adj=0,Pro=0} "," {Adv=0}",0.824021411843426,0.976605868358446,0.843760455001673,0.996271310758838,2463,0.843760455001673,0.824021411843426
"{Adv=0,Pro=0} "," {Adj=0}",0.824021411843426,0.931190926275992,0.884911341585815,0.991567395311344,2463,0.884911341585815,0.824021411843426
"{Adj=0,Adv=0} "," {Pro=0}",0.824021411843426,0.896288209606987,0.919371027099364,0.99075645655151,2463,0.919371027099364,0.824021411843426
"{Adj=0,Pro=0} "," {fs=0}",0.826028772164604,0.97898493259318,0.843760455001673,0.997676769015007,2469,0.891520480756484,0.826858673811119
"{fs=0,Pro=0} "," {Adj=0}",0.826028772164604,0.932049830124575,0.886249581799933,0.992481988686268,2469,0.896096799375488,0.826581854703716
"{Adj=0,fs=0} "," {Pro=0}",0.826028772164604,0.896839811115147,0.921043827367012,0.991366196532239,2469,0.924286939435206,0.826305220883534
"{Adj=0,Pro=0} "," {DM=0}",0.826028772164604,0.97898493259318,0.843760455001673,0.996657344523506,2469,0.843760455001673,0.826028772164604
"{Pro=0,DM=0} "," {Adj=0}",0.826028772164604,0.931346661637118,0.886918701906992,0.991733228227056,2469,0.886918701906992,0.826028772164604
"{Adj=0,DM=0} "," {Pro=0}",0.826028772164604,0.896514161220044,0.921378387420542,0.991006223330884,2469,0.921378387420542,0.826028772164604
"{Adj=0,Pro=0} "," {Conj=0}",0.827032452325192,0.980174464710547,0.843760455001673,0.99684977033679,2472,0.843760455001673,0.827032452325192
"{Conj=0,Pro=0} "," {Adj=0}",0.827032452325192,0.931424265259985,0.887922382067581,0.991815863506268,2472,0.887922382067581,0.827032452325192
"{Adj=0,Conj=0} "," {Pro=0}",0.827032452325192,0.896626768226333,0.922382067581131,0.991130699049005,2472,0.922382067581131,0.827032452325192
"{Adj=0,Pro=0} "," {Num=0}",0.82903981264637,0.982553528945281,0.843760455001673,0.997233445846331,2478,0.843760455001673,0.82903981264637
"{Num=0,Pro=0} "," {Adj=0}",0.82903981264637,0.931578947368421,0.889929742388759,0.991980574878593,2478,0.889929742388759,0.82903981264637
"{Adj=0,Num=0} "," {Pro=0}",0.82903981264637,0.89685124864278,0.924389427902309,0.991378839568516,2478,0.924389427902308,0.82903981264637
"{Adj=0,Pro=0} "," {Frag=0}",0.830712612914018,0.984536082474227,0.843760455001673,0.997551983225581,2483,0.843760455001673,0.830712612914018
"{Pro=0,Frag=0} "," {Adj=0}",0.830712612914018,0.931707317073171,0.891602542656407,0.992117267806095,2483,0.891602542656407,0.830712612914018
"{Adj=0,Frag=0} "," {Pro=0}",0.830712612914018,0.897037572254335,0.926062228169957,0.991584801578479,2483,0.926062228169957,0.830712612914018
"{Adj=0,Pro=0} "," {Interact=0}",0.832385413181666,0.986518636003172,0.843760455001673,0.997869442644156,2488,0.843760455001673,0.832385413181666
