Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine
"{CA.value=null,Eye_Ap.value=null} ", {Cheeks.value=null},0.26,0.97,0.27,1.00,771,0.98,0.26
"{Cheeks.value=null,Eye_Ap.value=SQ} ", {Head.value=TURN},0.05,0.29,0.18,1.00,162,1.00,0.13
{Eyegaze.value=UpDn} , {Cheeks.value=null},0.09,0.97,0.10,1.00,280,0.98,0.10
{Cheeks.value=null} , {Eyegaze.value=UpDn},0.09,0.10,0.97,1.00,280,1.00,0.10
"{CA.value=null,Head.value=TURN} ", {Cheeks.value=null},0.17,0.97,0.18,1.00,521,0.97,0.18
"{CA.value=null,Head.value=TILT} ", {Eye_Ap.value=null},0.09,0.41,0.22,1.00,264,1.00,0.16
{Eyebrows.value=null} , {Cheeks.value=null},0.46,0.97,0.48,1.00,1382,0.96,0.47
{Cheeks.value=null} , {Eyebrows.value=null},0.46,0.48,0.97,1.00,1382,1.00,0.47
"{Body_value=LEAN,Head.value=TURN} ", {Cheeks.value=null},0.14,0.97,0.14,1.00,412,0.96,0.14
{Eyegaze.value=+interlocutor1} , {Cheeks.value=null},0.07,0.97,0.07,1.00,206,0.96,0.07
{Cheeks.value=null} , {Eyegaze.value=+interlocutor1},0.07,0.07,0.97,1.00,206,1.00,0.07
{Head.value=TURN} , {Cheeks.value=null},0.29,0.97,0.29,1.00,856,0.95,0.29
{Cheeks.value=null} , {Head.value=TURN},0.29,0.29,0.97,1.00,856,1.00,0.29
{Eye_Ap.value=null} , {Body_value=LEAN},0.19,0.47,0.41,1.00,566,1.00,0.28
{Body_value=LEAN} , {Eye_Ap.value=null},0.19,0.41,0.47,1.00,566,1.00,0.28
{Head.value=TILT} , {Cheeks.value=null},0.30,0.97,0.31,1.00,889,0.95,0.30
{Cheeks.value=null} , {Head.value=TILT},0.30,0.31,0.97,1.00,889,1.00,0.30
"{CA.value=CA,Eye_Ap.value=WD} ", {Cheeks.value=null},0.05,0.97,0.05,1.00,135,0.94,0.05
"{CA.value=CA,Head.value=PUSH} ", {Cheeks.value=null},0.03,0.97,0.03,1.00,100,0.93,0.03
"{Cheeks.value=null,Eye_Ap.value=null} ", {CA.value=null},0.26,0.65,0.40,1.00,771,1.00,0.33
{Body_value=LEAN} , {Cheeks.value=null},0.45,0.97,0.47,1.00,1351,0.92,0.46
{Cheeks.value=null} , {Body_value=LEAN},0.45,0.46,0.97,1.00,1351,1.00,0.46
"{Eyebrows.value=null,Head.value=TURN} ", {Cheeks.value=null},0.13,0.97,0.14,1.00,395,0.92,0.14
"{CA.value=CA,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.18,0.97,0.18,1.00,525,0.92,0.18
"{Body_value=null,Cheeks.value=null} ", {Eyebrows.value=eyebrow movement},0.19,0.52,0.37,1.00,571,1.00,0.27
"{CA.value=null,Cheeks.value=null} ", {Eye_Ap.value=null},0.26,0.41,0.64,1.00,771,1.00,0.33
"{Eye_Ap.value=null,Eyegaze.value=UpDn} ", {Cheeks.value=null},0.04,0.97,0.04,1.00,127,0.89,0.04
"{Cheeks.value=null,Eye_Ap.value=null} ", {Head.value=TILT},0.12,0.30,0.40,1.00,362,1.00,0.21
"{Body_value=TWIST,CA.value=CA} ", {Cheeks.value=null},0.03,0.97,0.03,1.00,94,0.88,0.03
"{Eye_Ap.value=WD,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.07,0.97,0.07,1.00,216,0.86,0.07
"{CA.value=CA,Head.value=TURN} ", {Cheeks.value=null},0.10,0.97,0.11,1.00,305,0.85,0.10
"{Eye_Ap.value=null,Head.value=TILT} ", {Cheeks.value=null},0.12,0.97,0.13,0.99,362,0.84,0.12
"{Eye_Ap.value=//,Head.value=TURN} ", {Cheeks.value=null},0.04,0.97,0.04,0.99,120,0.84,0.04
"{Body_value=null,Head.value=Headnod} ", {Cheeks.value=null},0.03,0.97,0.03,0.99,90,0.84,0.03
{Eye_Ap.value=//} , {Eyegaze.value=side},0.03,0.19,0.16,0.99,91,1.00,0.09
{Eyegaze.value=side} , {Eye_Ap.value=//},0.03,0.16,0.20,0.99,91,1.00,0.09
"{Body_value=null,Head.value=TURN} ", {Eyebrows.value=null},0.04,0.47,0.09,0.99,130,0.99,0.08
"{Body_value=TWIST,Eyebrows.value=null} ", {Cheeks.value=null},0.04,0.97,0.04,0.99,116,0.81,0.04
"{Body_value=LEAN,Eyebrows.value=null} ", {Cheeks.value=null},0.22,0.97,0.23,0.99,663,0.81,0.23
"{Body_value=null,Eyebrows.value=eyebrow movement} ", {CA.value=null},0.13,0.65,0.19,0.99,375,0.99,0.17
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=+camera},0.06,0.12,0.51,0.99,183,1.00,0.11
{Eye_Ap.value=SQ} , {Head.value=TURN},0.06,0.29,0.19,0.99,165,1.00,0.13
{Head.value=TURN} , {Eye_Ap.value=SQ},0.06,0.19,0.29,0.99,165,1.00,0.13
"{Body_value=LEAN,CA.value=null} ", {Eye_Ap.value=//},0.04,0.16,0.28,0.99,131,1.00,0.11
"{Body_value=LEAN,Eyebrows.value=null} ", {CA.value=null},0.15,0.65,0.23,0.99,443,0.99,0.20
{Body_value=SHOULDERS} , {Cheeks.value=null},0.05,0.96,0.05,0.99,137,0.77,0.05
{Eye_Ap.value=CLOSED} , {Cheeks.value=null},0.05,0.96,0.05,0.99,137,0.77,0.05
"{CA.value=CA,Eye_Ap.value=SQ} ", {Cheeks.value=null},0.06,0.96,0.07,0.99,188,0.75,0.06
"{CA.value=null,Eyegaze.value=+interlocutor1} ", {Cheeks.value=null},0.05,0.96,0.06,0.99,159,0.75,0.05
"{Body_value=TWIST,Eye_Ap.value=null} ", {Cheeks.value=null},0.04,0.96,0.04,0.99,106,0.75,0.04
{CA.value=CA} , {Cheeks.value=null},0.30,0.96,0.31,0.99,900,0.74,0.31
{Cheeks.value=null} , {CA.value=CA},0.30,0.31,0.97,0.99,900,1.00,0.31
"{CA.value=CA,Head.value=TURN} ", {Eye_Ap.value=null},0.04,0.40,0.11,0.99,127,0.99,0.09
"{Body_value=null,Cheeks.value=null} ", {Head.value=TILT},0.11,0.30,0.37,0.99,331,1.00,0.20
"{Eyegaze.value=side & UpDn,Head.value=TILT} ", {Cheeks.value=null},0.08,0.96,0.08,0.99,236,0.74,0.08
"{Body_value=null,CA.value=null} ", {Eye_Ap.value=null},0.11,0.40,0.27,0.99,326,0.99,0.19
"{CA.value=CA,Head.value=TILT} ", {Cheeks.value=null},0.08,0.96,0.08,0.99,233,0.73,0.08
"{Body_value=LEAN,Eye_Ap.value=WD} ", {Cheeks.value=null},0.06,0.96,0.06,0.99,180,0.72,0.06
{Eye_Ap.value=WD} , {Cheeks.value=null},0.10,0.96,0.11,0.99,308,0.72,0.11
{Cheeks.value=null} , {Eye_Ap.value=WD},0.10,0.11,0.97,0.99,308,1.00,0.11
{Eye_Ap.value=SQ} , {Eyegaze.value=side & UpDn},0.05,0.26,0.19,0.99,148,1.00,0.12
{Eyegaze.value=side & UpDn} , {Eye_Ap.value=SQ},0.05,0.19,0.27,0.99,148,1.00,0.12
{Head.value=TILT} , {Body_value=null},0.11,0.37,0.31,0.99,335,0.99,0.20
{Body_value=null} , {Head.value=TILT},0.11,0.30,0.37,0.99,335,0.99,0.20
"{Eyebrows.value=null,Head.value=TILT} ", {Cheeks.value=null},0.15,0.96,0.16,0.99,450,0.70,0.15
"{Eyebrows.value=eyebrow movement,Head.value=TURN} ", {Body_value=LEAN},0.07,0.46,0.16,0.99,218,0.99,0.13
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.14,0.96,0.14,0.99,410,0.68,0.14
"{Cheeks.value=null,Eye_Ap.value=SQ} ", {Eyegaze.value=side & UpDn},0.05,0.26,0.18,0.99,144,1.00,0.12
"{Body_value=null,Eyegaze.value=UpDn} ", {Cheeks.value=null},0.03,0.96,0.03,0.99,96,0.68,0.03
"{Body_value=LEAN,CA.value=CA} ", {Cheeks.value=null},0.16,0.96,0.17,0.99,489,0.66,0.17
"{Body_value=SHOULDERS,CA.value=null} ", {Cheeks.value=null},0.03,0.96,0.03,0.99,93,0.66,0.03
"{CA.value=null,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.15,0.96,0.15,0.99,441,0.66,0.15
{Body_value=TWIST} , {Cheeks.value=null},0.09,0.96,0.09,0.99,255,0.66,0.09
{Cheeks.value=null} , {Body_value=TWIST},0.09,0.09,0.97,0.99,255,1.00,0.09
"{Eye_Ap.value=null,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.12,0.96,0.13,0.98,362,0.64,0.12
"{Eyegaze.value=UpDn,Head.value=TILT} ", {Cheeks.value=null},0.05,0.96,0.05,0.98,157,0.63,0.05
"{Body_value=LEAN,Eye_Ap.value=//} ", {Cheeks.value=null},0.06,0.96,0.06,0.98,176,0.62,0.06
"{Eyebrows.value=null,Head.value=TURN} ", {CA.value=CA},0.04,0.31,0.14,0.98,125,0.99,0.10
"{Body_value=LEAN,Head.value=TILT} ", {CA.value=CA},0.05,0.31,0.15,0.98,140,0.99,0.11
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=null},0.06,0.12,0.51,0.98,190,1.00,0.11
"{Body_value=LEAN,Cheeks.value=null} ", {Eyegaze.value=side},0.09,0.19,0.45,0.98,260,1.00,0.16
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Body_value=null},0.08,0.36,0.23,0.98,253,0.99,0.16
{Eyegaze.value=side & UpDn} , {Cheeks.value=null},0.25,0.95,0.27,0.98,757,0.60,0.26
{Cheeks.value=null} , {Eyegaze.value=side & UpDn},0.25,0.26,0.97,0.98,757,0.99,0.26
"{CA.value=CA,Eyebrows.value=null} ", {Cheeks.value=null},0.13,0.95,0.13,0.98,375,0.59,0.13
"{Body_value=LEAN,Head.value=TURN} ", {Eyebrows.value=eyebrow movement},0.07,0.51,0.14,0.98,218,0.98,0.12
"{CA.value=null,Eye_Ap.value=WD} ", {Cheeks.value=null},0.06,0.95,0.06,0.98,165,0.59,0.06
"{Cheeks.value=null,Eye_Ap.value=SQ} ", {CA.value=null},0.12,0.64,0.18,0.98,351,0.96,0.16
"{CA.value=null,Cheeks.value=null} ", {Eye_Ap.value=SQ},0.12,0.18,0.64,0.98,351,1.00,0.17
"{Body_value=LEAN,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.13,0.95,0.14,0.98,400,0.57,0.14
"{Body_value=TWIST,Eyebrows.value=eyebrow movement} ", {Cheeks.value=null},0.05,0.95,0.05,0.98,139,0.57,0.05
"{CA.value=CA,Eyegaze.value=side & UpDn} ", {Eyebrows.value=null},0.05,0.47,0.10,0.98,135,0.98,0.09
"{Body_value=TWIST,Head.value=TURN} ", {Cheeks.value=null},0.04,0.95,0.04,0.98,117,0.56,0.04
{Eyegaze.value=+camera} , {Eyebrows.value=eyebrow movement},0.06,0.51,0.12,0.98,185,0.98,0.11
{Eyebrows.value=eyebrow movement} , {Eyegaze.value=+camera},0.06,0.12,0.52,0.98,185,1.00,0.11
"{Body_value=LEAN,CA.value=CA} ", {Eyebrows.value=null},0.08,0.46,0.17,0.98,237,0.98,0.14
"{Body_value=TWIST,CA.value=null} ", {Cheeks.value=null},0.05,0.95,0.05,0.98,153,0.55,0.05
"{Eyebrows.value=null,Eyegaze.value=UpDn} ", {Cheeks.value=null},0.05,0.95,0.05,0.98,153,0.55,0.05
"{Eyebrows.value=null,Eyegaze.value=side} ", {CA.value=null},0.05,0.64,0.07,0.98,136,0.96,0.07
"{Cheeks.value=null,Eyegaze.value=+camera} ", {Eyebrows.value=eyebrow movement},0.06,0.51,0.12,0.98,183,0.97,0.11
{Eye_Ap.value=SQ} , {CA.value=null},0.12,0.63,0.19,0.97,358,0.96,0.17
{CA.value=null} , {Eye_Ap.value=SQ},0.12,0.18,0.65,0.97,358,0.99,0.17
"{Eye_Ap.value=WD,Eyebrows.value=null} ", {Cheeks.value=null},0.03,0.95,0.03,0.97,92,0.53,0.03
"{Eyebrows.value=null,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.12,0.95,0.12,0.97,347,0.52,0.12
"{Eye_Ap.value=SQ,Eyebrows.value=null} ", {Cheeks.value=null},0.04,0.95,0.04,0.97,126,0.51,0.04
"{Body_value=LEAN,Cheeks.value=null} ", {Eyebrows.value=eyebrow movement},0.23,0.51,0.45,0.97,688,0.97,0.31
"{Eye_Ap.value=WD,Head.value=TURN} ", {Cheeks.value=null},0.03,0.94,0.04,0.97,103,0.49,0.04
"{CA.value=CA,Eye_Ap.value=//} ", {Cheeks.value=null},0.03,0.94,0.04,0.97,103,0.49,0.04
"{Eyegaze.value=side & UpDn,Head.value=TURN} ", {Cheeks.value=null},0.09,0.94,0.10,0.97,274,0.49,0.09
{Head.value=TURN} , {Eyebrows.value=null},0.14,0.46,0.29,0.97,407,0.97,0.21
{Eyebrows.value=null} , {Head.value=TURN},0.14,0.29,0.48,0.97,407,0.99,0.21
{Eyegaze.value=side} , {Body_value=LEAN},0.09,0.45,0.20,0.97,265,0.98,0.15
{Body_value=LEAN} , {Eyegaze.value=side},0.09,0.19,0.47,0.97,265,0.99,0.15
"{Eye_Ap.value=null,Eyebrows.value=eyebrow movement} ", {CA.value=CA},0.05,0.30,0.17,0.97,158,0.99,0.12
{Eyegaze.value=side & UpDn} , {Eyebrows.value=null},0.12,0.46,0.27,0.97,366,0.97,0.20
{Eyebrows.value=null} , {Eyegaze.value=side & UpDn},0.12,0.26,0.48,0.97,366,0.99,0.20
"{Cheeks.value=null,Head.value=TURN} ", {Eyebrows.value=null},0.13,0.46,0.29,0.97,395,0.97,0.21
"{Cheeks.value=null,Eyebrows.value=null} ", {Head.value=TURN},0.13,0.29,0.46,0.97,395,0.99,0.21
"{Eye_Ap.value=null,Head.value=TURN} ", {CA.value=null},0.08,0.63,0.13,0.97,244,0.94,0.12
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Body_value=LEAN},0.23,0.45,0.51,0.97,688,0.97,0.31
"{Body_value=null,Eye_Ap.value=null} ", {Head.value=TILT},0.05,0.30,0.16,0.97,141,0.99,0.11
"{CA.value=CA,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.09,0.94,0.10,0.97,273,0.46,0.09
"{Cheeks.value=null,Eyegaze.value=side} ", {Body_value=LEAN},0.09,0.45,0.19,0.97,260,0.97,0.15
{Body_value=LEAN} , {Eyebrows.value=eyebrow movement},0.24,0.51,0.47,0.97,706,0.97,0.31
{Eyebrows.value=eyebrow movement} , {Body_value=LEAN},0.24,0.45,0.52,0.97,706,0.97,0.31
"{CA.value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=eyebrow movement},0.08,0.51,0.15,0.97,233,0.96,0.13
"{Body_value=TWIST,Eyegaze.value=side & UpDn} ", {Cheeks.value=null},0.03,0.94,0.03,0.96,91,0.44,0.03
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=null},0.12,0.46,0.25,0.96,347,0.97,0.19
"{Eye_Ap.value=null,Eyegaze.value=side} ", {Body_value=LEAN},0.04,0.45,0.10,0.96,131,0.97,0.08
"{Body_value=LEAN,CA.value=null} ", {Head.value=TURN},0.08,0.28,0.28,0.96,239,0.98,0.16
"{CA.value=null,Head.value=TURN} ", {Eye_Ap.value=SQ},0.03,0.18,0.18,0.96,97,0.99,0.10
"{Cheeks.value=null,Head.value=null} ", {Eyebrows.value=eyebrow movement},0.06,0.50,0.13,0.96,190,0.96,0.11
"{Body_value=LEAN,Eyegaze.value=side & UpDn} ", {Eyebrows.value=eyebrow movement},0.07,0.50,0.14,0.96,211,0.96,0.12
"{CA.value=null,Head.value=TURN} ", {Body_value=LEAN},0.08,0.45,0.18,0.96,239,0.96,0.14
"{CA.value=null,Eyegaze.value=+camera} ", {Eyebrows.value=eyebrow movement},0.05,0.50,0.11,0.96,160,0.95,0.09
{Eyebrows.value=eyebrow movement} , {Head.value=null},0.06,0.12,0.52,0.96,190,0.99,0.11
{Head.value=null} , {Eyebrows.value=eyebrow movement},0.06,0.50,0.13,0.96,190,0.95,0.11
"{Body_value=TWIST,Cheeks.value=null} ", {Eyebrows.value=null},0.04,0.45,0.09,0.96,116,0.96,0.07
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=TURN},0.09,0.28,0.31,0.95,264,0.98,0.17
"{Body_value=null,Head.value=TILT} ", {Eyebrows.value=null},0.05,0.45,0.11,0.95,152,0.96,0.09
"{Eyebrows.value=null,Eyegaze.value=side & UpDn} ", {CA.value=null},0.08,0.62,0.12,0.95,227,0.92,0.11
"{Body_value=LEAN,Eye_Ap.value=null} ", {CA.value=null},0.12,0.62,0.19,0.95,351,0.92,0.16
"{Eye_Ap.value=null,Eyegaze.value=side & UpDn} ", {Head.value=TILT},0.04,0.29,0.13,0.95,110,0.98,0.09
"{CA.value=null,Eye_Ap.value=null} ", {Body_value=LEAN},0.12,0.44,0.27,0.95,351,0.96,0.19
{Body_value=TWIST} , {Eyebrows.value=null},0.04,0.45,0.09,0.95,120,0.96,0.08
{Eyebrows.value=null} , {Body_value=TWIST},0.04,0.08,0.48,0.95,120,0.99,0.08
"{Eye_Ap.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=TILT},0.05,0.29,0.17,0.95,151,0.98,0.12
"{Cheeks.value=null,Eyebrows.value=null} ", {Eyegaze.value=side & UpDn},0.12,0.25,0.46,0.95,347,0.98,0.19
"{CA.value=null,Head.value=TILT} ", {Eyebrows.value=eyebrow movement},0.11,0.50,0.22,0.95,322,0.94,0.17
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Eyegaze.value=side},0.04,0.19,0.23,0.95,129,0.99,0.11
"{Body_value=null,Eyebrows.value=eyebrow movement} ", {Eye_Ap.value=null},0.07,0.38,0.19,0.94,223,0.96,0.14
"{CA.value=null,Eyebrows.value=null} ", {Body_value=LEAN},0.15,0.44,0.34,0.94,443,0.95,0.23
"{Eyebrows.value=null,Head.value=TILT} ", {CA.value=CA},0.05,0.29,0.16,0.94,138,0.98,0.11
"{Cheeks.value=null,Eyebrows.value=null} ", {Body_value=TWIST},0.04,0.08,0.46,0.94,116,0.99,0.08
"{Body_value=null,Eyebrows.value=null} ", {Head.value=TILT},0.05,0.29,0.18,0.94,152,0.98,0.12
"{Cheeks.value=null,Head.value=TILT} ", {Eyebrows.value=eyebrow movement},0.15,0.49,0.30,0.94,439,0.94,0.22
"{Body_value=LEAN,Eye_Ap.value=SQ} ", {CA.value=null},0.06,0.61,0.09,0.94,168,0.90,0.08
"{Body_value=LEAN,Eyegaze.value=side & UpDn} ", {Head.value=TILT},0.04,0.29,0.14,0.94,121,0.97,0.10
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=TILT},0.15,0.29,0.51,0.94,439,0.97,0.22
"{CA.value=null,Head.value=TURN} ", {Eyebrows.value=eyebrow movement},0.09,0.49,0.18,0.94,264,0.94,0.14
"{Body_value=LEAN,Cheeks.value=null} ", {CA.value=null},0.28,0.61,0.45,0.94,825,0.90,0.33
"{Body_value=LEAN,Cheeks.value=null} ", {Eyegaze.value=+camera},0.05,0.11,0.45,0.94,153,0.99,0.10
{Eyegaze.value=UpDn} , {Body_value=null},0.03,0.35,0.10,0.94,100,0.96,0.08
{Body_value=null} , {Eyegaze.value=UpDn},0.03,0.09,0.37,0.94,100,0.99,0.08
"{Eyegaze.value=side & UpDn,Head.value=TURN} ", {CA.value=null},0.06,0.61,0.10,0.94,177,0.90,0.09
"{CA.value=null,Eyegaze.value=side} ", {Body_value=LEAN},0.05,0.44,0.11,0.94,140,0.95,0.09
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side & UpDn},0.08,0.25,0.31,0.94,233,0.98,0.16
"{Cheeks.value=null,Head.value=TURN} ", {CA.value=null},0.17,0.61,0.29,0.93,521,0.89,0.23
{Head.value=TURN} , {CA.value=null},0.18,0.61,0.29,0.93,536,0.89,0.23
{CA.value=null} , {Head.value=TURN},0.18,0.28,0.65,0.93,536,0.97,0.23
"{Eyegaze.value=side & UpDn,Head.value=TILT} ", {Eyebrows.value=eyebrow movement},0.04,0.49,0.08,0.93,120,0.93,0.07
"{Body_value=LEAN,CA.value=CA} ", {Eye_Ap.value=null},0.06,0.38,0.17,0.93,194,0.96,0.13
"{Body_value=null,Eye_Ap.value=null} ", {Head.value=TURN},0.04,0.28,0.16,0.93,131,0.97,0.11
"{CA.value=null,Cheeks.value=null} ", {Body_value=LEAN},0.28,0.43,0.64,0.93,825,0.94,0.33
{CA.value=null} , {Body_value=LEAN},0.28,0.43,0.65,0.93,845,0.94,0.34
{Body_value=LEAN} , {CA.value=null},0.28,0.61,0.47,0.93,845,0.89,0.34
"{Eyebrows.value=eyebrow movement,Head.value=TILT} ", {Body_value=LEAN},0.06,0.43,0.15,0.93,194,0.94,0.12
{Head.value=TILT} , {Eyebrows.value=eyebrow movement},0.15,0.49,0.31,0.93,447,0.93,0.22
{Eyebrows.value=eyebrow movement} , {Head.value=TILT},0.15,0.29,0.52,0.93,447,0.97,0.22
"{CA.value=null,Cheeks.value=null} ", {Head.value=TURN},0.17,0.27,0.64,0.93,521,0.97,0.23
"{Eye_Ap.value=SQ,Eyebrows.value=eyebrow movement} ", {CA.value=null},0.09,0.61,0.14,0.93,261,0.88,0.12
{Body_value=TWIST} , {CA.value=null},0.05,0.61,0.09,0.93,161,0.88,0.08
{CA.value=null} , {Body_value=TWIST},0.05,0.08,0.65,0.93,161,0.99,0.08
"{CA.value=null,Head.value=TILT} ", {Eyegaze.value=side & UpDn},0.05,0.25,0.22,0.93,160,0.98,0.12
"{Body_value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=null},0.03,0.44,0.07,0.93,91,0.94,0.06
"{CA.value=CA,Cheeks.value=null} ", {Eye_Ap.value=null},0.11,0.38,0.30,0.93,340,0.95,0.19
"{Eye_Ap.value=SQ,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side & UpDn},0.04,0.25,0.14,0.93,106,0.97,0.09
"{Cheeks.value=null,Eyegaze.value=UpDn} ", {Body_value=null},0.03,0.34,0.09,0.93,96,0.96,0.07
"{Eye_Ap.value=null,Eyegaze.value=side} ", {Eyebrows.value=null},0.04,0.44,0.10,0.93,129,0.94,0.08
"{CA.value=CA,Head.value=TILT} ", {Eye_Ap.value=null},0.03,0.38,0.08,0.92,91,0.95,0.07
"{Eye_Ap.value=null,Eyegaze.value=side & UpDn} ", {CA.value=null},0.08,0.60,0.13,0.92,227,0.87,0.11
{Eyegaze.value=+camera} , {Body_value=LEAN},0.05,0.43,0.12,0.92,155,0.94,0.10
{Body_value=LEAN} , {Eyegaze.value=+camera},0.05,0.11,0.47,0.92,155,0.99,0.10
"{Body_value=TWIST,Cheeks.value=null} ", {CA.value=null},0.05,0.60,0.09,0.92,153,0.87,0.07
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Body_value=LEAN},0.13,0.43,0.31,0.92,402,0.94,0.21
{Eyebrows.value=eyebrow movement} , {CA.value=null},0.31,0.60,0.52,0.92,938,0.87,0.36
{CA.value=null} , {Eyebrows.value=eyebrow movement},0.31,0.48,0.65,0.92,938,0.92,0.36
"{CA.value=null,Eye_Ap.value=SQ} ", {Head.value=TURN},0.03,0.27,0.12,0.92,97,0.97,0.08
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {CA.value=null},0.31,0.60,0.51,0.92,913,0.87,0.36
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side & UpDn} ", {Head.value=TILT},0.04,0.28,0.14,0.92,120,0.97,0.10
"{Cheeks.value=null,Eyegaze.value=+camera} ", {Body_value=LEAN},0.05,0.43,0.12,0.92,153,0.93,0.10
"{CA.value=null,Cheeks.value=null} ", {Eyebrows.value=eyebrow movement},0.31,0.48,0.64,0.92,913,0.92,0.36
"{Cheeks.value=null,Eye_Ap.value=null} ", {CA.value=CA},0.11,0.29,0.40,0.92,340,0.96,0.19
"{CA.value=null,Eyebrows.value=null} ", {Head.value=TURN},0.09,0.27,0.34,0.92,272,0.97,0.17
{CA.value=CA} , {Eye_Ap.value=null},0.12,0.37,0.31,0.92,348,0.94,0.19
{Eye_Ap.value=null} , {CA.value=CA},0.12,0.29,0.41,0.92,348,0.96,0.19
"{Eye_Ap.value=null,Head.value=TURN} ", {Body_value=null},0.04,0.34,0.13,0.91,131,0.95,0.10
"{Body_value=null,Cheeks.value=null} ", {Eyegaze.value=UpDn},0.03,0.09,0.37,0.91,96,0.99,0.07
"{Eyegaze.value=side,Head.value=TURN} ", {Eyebrows.value=null},0.04,0.43,0.09,0.91,117,0.92,0.07
"{Body_value=LEAN,CA.value=null} ", {Eyebrows.value=eyebrow movement},0.13,0.48,0.28,0.91,402,0.91,0.20
"{Eyebrows.value=eyebrow movement,Head.value=TURN} ", {Eye_Ap.value=null},0.06,0.37,0.16,0.91,175,0.94,0.12
"{CA.value=null,Head.value=TURN} ", {Body_value=null},0.06,0.34,0.18,0.91,180,0.95,0.12
"{CA.value=null,Cheeks.value=null} ", {Body_value=TWIST},0.05,0.08,0.64,0.91,153,0.99,0.08
"{Body_value=LEAN,Eyegaze.value=side} ", {Eyebrows.value=null},0.04,0.43,0.09,0.90,114,0.92,0.07
"{Eye_Ap.value=SQ,Head.value=TURN} ", {CA.value=null},0.03,0.59,0.06,0.90,97,0.85,0.05
"{CA.value=null,Eyegaze.value=+camera} ", {Body_value=LEAN},0.04,0.42,0.11,0.90,134,0.92,0.08
"{Body_value=null,CA.value=null} ", {Eyegaze.value=side},0.05,0.18,0.27,0.90,143,0.98,0.11
{Eye_Ap.value=//} , {Head.value=TURN},0.04,0.27,0.16,0.90,124,0.96,0.10
{Head.value=TURN} , {Eye_Ap.value=//},0.04,0.14,0.29,0.90,124,0.98,0.10
"{Eye_Ap.value=null,Eyebrows.value=eyebrow movement} ", {Body_value=LEAN},0.07,0.42,0.17,0.90,218,0.92,0.13
"{Body_value=LEAN,Eyebrows.value=eyebrow movement} ", {Head.value=TILT},0.06,0.27,0.24,0.90,194,0.96,0.14
"{Cheeks.value=null,Head.value=TURN} ", {Eye_Ap.value=//},0.04,0.14,0.29,0.90,120,0.98,0.10
"{Eye_Ap.value=//,Eyebrows.value=null} ", {Body_value=LEAN},0.04,0.42,0.11,0.90,132,0.92,0.08
"{Body_value=LEAN,CA.value=CA} ", {Head.value=TILT},0.05,0.27,0.17,0.90,140,0.96,0.11
"{Body_value=null,Head.value=null} ", {Eyebrows.value=eyebrow movement},0.04,0.47,0.08,0.90,110,0.90,0.07
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {CA.value=null},0.15,0.58,0.25,0.89,441,0.84,0.19
"{Body_value=null,Eye_Ap.value=null} ", {Eyebrows.value=eyebrow movement},0.07,0.47,0.16,0.89,223,0.90,0.12
"{CA.value=null,Head.value=null} ", {Eyebrows.value=eyebrow movement},0.05,0.47,0.10,0.89,144,0.89,0.08
{Eyegaze.value=side & UpDn} , {CA.value=null},0.15,0.58,0.27,0.89,460,0.83,0.20
{CA.value=null} , {Eyegaze.value=side & UpDn},0.15,0.24,0.65,0.89,460,0.96,0.20
"{Cheeks.value=null,Eye_Ap.value=//} ", {Head.value=TURN},0.04,0.26,0.15,0.89,120,0.96,0.10
"{CA.value=null,Eyegaze.value=side} ", {Eyebrows.value=null},0.05,0.42,0.11,0.89,136,0.91,0.08
"{Body_value=null,Eyegaze.value=side} ", {CA.value=null},0.05,0.58,0.08,0.89,143,0.83,0.07
"{Eye_Ap.value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=eyebrow movement},0.06,0.47,0.13,0.89,176,0.89,0.10
